city_name,city_code,routeid,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime
통영시,38050,TSB383000308,534,일반버스,신우희가로,금평,0500,1905,235.0,,
통영시,38050,TSB383000311,535,일반버스,금평,신우희가로,0530,2000,290.0,,
통영시,38050,TSB383000312,535,일반버스,신우희가로,금평,0635,1810,225.0,,
통영시,38050,TSB383000313,533,일반버스,거제대교종점,금평,1325,1325,0.0,,
통영시,38050,TSB383000315,600,일반버스,서호시장,시외버스터미널,0630,2320,245.0,,
통영시,38050,TSB383000316,600,일반버스,시외버스터미널,서호시장,0525,2120,340.0,,
통영시,38050,TSB383000319,615,일반버스,도리골,시외버스터미널,,,,,
통영시,38050,TSB383000320,615,일반버스,시외버스터미널,도리골,1205,1705,255.0,,
통영시,38050,TSB383000323,613,일반버스,거제대교종점,도리골,,,,,
통영시,38050,TSB383000324,613,일반버스,도리골,거제대교,1245,1245,0.0,,
통영시,38050,TSB383000326,752,일반버스,무량촌,거제대교,0650,0650,0.0,,
통영시,38050,TSB383000327,653,일반버스,서호시장,성포,0800,1720,470.0,,
통영시,38050,TSB383000328,653,일반버스,성포,서호시장,0845,0845,0.0,,
통영시,38050,TSB383000329,660,일반버스,서호시장,황리임중,0800,1815,285.0,,
통영시,38050,TSB383000330,660,일반버스,황리임중,서호시장,0700,1915,290.0,,
통영시,38050,TSB383000335,663,일반버스,서호시장,황리임중,0710,2120,180.0,,
통영시,38050,TSB383000336,663,일반버스,황리임중,서호시장,0520,0520,0.0,,
통영시,38050,TSB383000337,664,일반버스,무량촌,서호시장,0540,1820,220.0,,
통영시,38050,TSB383000338,664,일반버스,서호시장,무량마을,0655,2145,145.0,,
통영시,38050,TSB383000339,665,일반버스,고성당동,서호시장,1350,1350,0.0,,
통영시,38050,TSB383000340,665,일반버스,서호시장,고성당동,0605,1925,405.0,,
통영시,38050,TSB383000341,667,일반버스,고성당동,도리골,0650,0920,130.0,,
통영시,38050,TSB383000342,667,일반버스,도리골,고성당동,0815,0815,0.0,,
통영시,38050,TSB383000345,671,일반버스,분지포,서호시장,0630,2015,200.0,,
통영시,38050,TSB383000346,671,일반버스,서호시장,분지포,0650,2120,155.0,,
통영시,38050,TSB383000348,672,일반버스,가오치터미널,서호시장,0850,1450,120.0,,
통영시,38050,TSB383000352,674,일반버스,수월리,서호시장,1030,1705,215.0,,
통영시,38050,TSB383000354,675,일반버스,저산,서호시장,0640,1430,320.0,,
통영시,38050,TSB383000356,676,일반버스,골안마을,서호시장,0730,1540,525.0,,
통영시,38050,TSB383000360,678,일반버스,월평,서호시장,1010,2100,280.0,,
통영시,38050,TSB383000367,348,일반버스,산양스포츠파크,해간도종점,0625,2052,162.0,,
통영시,38050,TSB383000372,104,일반버스,시외버스터미널,영운리,0500,2110,125.0,,
통영시,38050,TSB383000373,104,일반버스,이운마을,시외버스터미널,0535,2200,130.0,,
통영시,38050,TSB383000375,354,일반버스,삼덕항,구집,0559,2140,150.0,,
통영시,38050,TSB383000379,105,일반버스,시외버스터미널,신봉종점,0750,1710,245.0,,
통영시,38050,TSB383000380,105,일반버스,신봉종점,시외버스터미널,0850,1805,245.0,,
통영시,38050,TSB383000389,502,일반버스,삼덕항,무전종점,0930,0955,25.0,,
통영시,38050,TSB383000392,303,일반버스,산양스포츠파크,거제대교,,,,,
통영시,38050,TSB383000395,503,일반버스,거제대교종점,삼덕항,0844,0844,0.0,,
통영시,38050,TSB383000398,348,일반버스,해간도종점,산양스포츠파크,0525,1913,136.0,,
통영시,38050,TSB383000401,610,일반버스,서호시장,시외버스터미널,0755,1950,275.0,,
통영시,38050,TSB383000402,610,일반버스,시외버스터미널,서호시장,0615,2145,125.0,,
통영시,38050,TSB383000407,144,일반버스,해양대종점,도남동,0740,0740,0.0,,
통영시,38050,TSB383000408,341,일반버스,미수광바위종점,시외버스터미널,0636,1823,159.0,,
통영시,38050,TSB383000409,341,일반버스,시외버스터미널,미수광바위종점,0556,1743,161.0,,
통영시,38050,TSB383000415,640,일반버스,서호시장,시외버스터미널,0835,1830,140.0,,
통영시,38050,TSB383000416,640,일반버스,시외버스터미널,서호시장,0720,1945,205.0,,
통영시,38050,TSB383000420,601,일반버스,서호시장,시외버스터미널,1010,1600,250.0,,
통영시,38050,TSB383000421,601,일반버스,시외버스터미널,서호시장,0725,1825,180.0,,
통영시,38050,TSB383000423,281,일반버스,시외버스터미널,용화사,0740,2220,608.0,,
통영시,38050,TSB383000426,381,일반버스,시외버스터미널,산양스포츠파크,1605,1729,84.0,,
통영시,38050,TSB383000428,181,일반버스,도남동종점,시외버스터미널,0720,0720,0.0,,
통영시,38050,TSB383000430,481,일반버스,인평종점,시외버스터미널,0700,0700,0.0,,
통영시,38050,TSB383000431,281,일반버스,용화사,시외버스터미널,0715,0715,0.0,,
통영시,38050,TSB383000433,428,일반버스,해양대종점,시외버스터미널,0735,0735,0.0,,
통영시,38050,TSB383000436,581,일반버스,금평,시외버스터미널,,,,,
통영시,38050,TSB383000440,581,일반버스,시외버스터미널,금평,1640,1710,30.0,,
통영시,38050,TSB383000441,181,일반버스,시외버스터미널,도남동,0755,1720,565.0,,
통영시,38050,TSB383000442,481,일반버스,시외버스터미널,인평종점,1643,1655,12.0,,
통영시,38050,TSB383000443,428,일반버스,시외버스터미널,해양대종점,1819,1819,0.0,,
통영시,38050,TSB383000446,184,일반버스,도남동종점,시외버스터미널,0735,0735,0.0,,
통영시,38050,TSB383000447,184,일반버스,시외버스터미널,도남동,1640,1810,70.0,,
통영시,38050,TSB383000448,128,일반버스,시외버스터미널,도남동,2050,2050,0.0,,
통영시,38050,TSB383000454,312,좌석버스,무전종점,산양스포츠파크,,,,,
통영시,38050,TSB383000455,411,좌석버스,인평종점,시외버스터미널,0600,2100,270.0,,
통영시,38050,TSB383000461,541,좌석버스,풍화리해란,시외버스터미널,0525,1820,210.0,,
통영시,38050,TSB383000462,541,좌석버스,시외버스터미널,풍화리해란,0440,1730,315.0,,
통영시,38050,TSB383000467,630,좌석버스,서호시장,우포마을,0550,1300,290.0,,
통영시,38050,TSB383000468,630,좌석버스,우포마을,서호시장,0635,1725,270.0,,
통영시,38050,TSB383000475,758,좌석버스,거제대교종점,시외버스터미널,0730,0740,10.0,,
통영시,38050,TSB383000477,440,좌석버스,신우희가로,해양대종점,0735,0745,10.0,,
통영시,38050,TSB383000478,405,좌석버스,해양대종점,시외버스터미널,,,,,
통영시,38050,TSB383000482,672,좌석버스,서호시장,가오치터미널,0750,1800,130.0,,
통영시,38050,TSB383000484,675,좌석버스,서호시장,저산,0550,1720,310.0,,
통영시,38050,TSB383000486,677,좌석버스,서호시장,원산종점,0640,2150,350.0,,
통영시,38050,TSB383000487,674,좌석버스,서호시장,수월리,0940,1920,220.0,,
통영시,38050,TSB383000488,676,좌석버스,서호시장,도선마을,0720,2110,380.0,,
통영시,38050,TSB383000489,678,좌석버스,서호시장,월평,0920,2010,195.0,,
통영시,38050,TSB383000493,440,좌석버스,해양대종점,신우희가로,0810,1635,445.0,,
통영시,38050,TSB383000495,206,좌석버스,내포,용화사,0530,1721,120.0,,
통영시,38050,TSB383000498,661,좌석버스,서호시장,안정사,0625,1805,285.0,,
통영시,38050,TSB383000499,661,좌석버스,안정사,서호시장,0710,1900,430.0,,
통영시,38050,TSB383000503,965,좌석버스,고성당동,시외버스터미널,1750,2020,150.0,,
통영시,38050,TSB383000504,906,좌석버스,내포,시외버스터미널,1921,2145,144.0,,
통영시,38050,TSB383000505,940,좌석버스,도산면사무소,시외버스터미널,0805,0920,75.0,,
통영시,38050,TSB383000506,953,좌석버스,성포,시외버스터미널,1015,1800,465.0,,
통영시,38050,TSB383000507,961,좌석버스,안정사,시외버스터미널,1110,1110,0.0,,
통영시,38050,TSB383000509,978,좌석버스,월평,시외버스터미널,1625,1625,0.0,,
통영시,38050,TSB383000510,963,좌석버스,황리임중,시외버스터미널,0805,2200,170.0,,
통영시,38050,TSB383000511,930,좌석버스,우포마을,시외버스터미널,1155,2230,385.0,,
통영시,38050,TSB383000513,973,좌석버스,저산,시외버스터미널,1810,2110,180.0,,
통영시,38050,TSB383000515,954,좌석버스,구집마을,시외버스터미널,1200,2240,425.0,,
통영시,38050,TSB383000516,955,좌석버스,대방포,시외버스터미널,2200,2200,0.0,,
통영시,38050,TSB383000517,964,좌석버스,무량촌,시외버스터미널,1210,2230,450.0,,
통영시,38050,TSB383000518,971,좌석버스,분지포,시외버스터미널,0730,2155,365.0,,
통영시,38050,TSB383000519,976,좌석버스,골안마을,시외버스터미널,1940,2150,130.0,,
통영시,38050,TSB383000522,51,일반버스,충렬사,서피랑,,,,,
통영시,38050,TSB383000523,52,일반버스,충렬사,서피랑,,,,,
통영시,38050,TSB383000524,53,일반버스,충렬사,서피랑,,,,,
통영시,38050,TSB383000525,54,일반버스,충렬사,서피랑,,,,,
통영시,38050,TSB383000526,55,일반버스,충렬사,서피랑,,,,,
통영시,38050,TSB383000527,56,일반버스,충렬사,서피랑,,,,,
통영시,38050,TSB383000528,61,일반버스,시외버스터미널,시외버스터미널,,,,,
통영시,38050,TSB383000533,81,일반버스,거제대교종점,시외버스터미널,,,,,
통영시,38050,TSB383000534,60,일반버스,시외버스터미널,춘원마을,,,,,
통영시,38050,TSB383000535,60,일반버스,춘원마을,시외버스터미널,,,,,
통영시,38050,TSB383000536,81,일반버스,시외버스터미널,거제대교,,,,,
통영시,38050,TSB383000537,354,일반버스,구집마을,삼덕항,0520,1925,170.0,,
통영시,38050,TSB383000538,410,일반버스,해양대종점,시외버스터미널,0720,2050,235.0,,
통영시,38050,TSB383000539,410,일반버스,시외버스터미널,해양대종점,0631,2031,240.0,,
통영시,38050,TSB383000540,411,일반버스,시외버스터미널,인평종점,0520,2120,565.0,,
통영시,38050,TSB383000541,418,일반버스,해양대종점,오촌,,,,,
통영시,38050,TSB383000542,418,일반버스,오촌,해양대종점,0735,1918,703.0,,
통영시,38050,TSB383000543,455,일반버스,해양대종점,대방포,0625,2110,140.0,,
통영시,38050,TSB383000544,455,일반버스,대방포,해양대종점,0530,2000,200.0,,
통영시,38050,TSB383000545,456,일반버스,해양대종점,오촌,0610,1945,190.0,,
통영시,38050,TSB383000546,456,일반버스,오촌,해양대종점,0700,2055,289.0,,
통영시,38050,TSB383000547,457,일반버스,대방포,해양대종점,0910,1715,255.0,,
통영시,38050,TSB383000548,500,일반버스,원항마을,시외버스터미널,0648,1605,150.0,,
통영시,38050,TSB383000549,531,일반버스,척포,시외버스터미널,0530,2200,75.0,,
통영시,38050,TSB383000550,531,일반버스,시외버스터미널,척포,0500,2100,75.0,,
통영시,38050,TSB383000551,540,일반버스,풍화리해란,시외버스터미널,1344,2205,246.0,,
통영시,38050,TSB383000552,540,일반버스,시외버스터미널,풍화리해란,0715,2115,334.0,,
통영시,38050,TSB383000553,620,일반버스,서호시장,시외버스터미널,0920,2005,525.0,,
통영시,38050,TSB383000554,620,일반버스,시외버스터미널,서호시장,0845,1630,100.0,,
통영시,38050,TSB383000555,673,일반버스,서호시장,저산,0650,2025,815.0,,
통영시,38050,TSB383000556,673,일반버스,저산,서호시장,0740,0740,0.0,,
통영시,38050,TSB383000557,750,일반버스,거제대교종점,신우희가로,0805,2305,180.0,,
통영시,38050,TSB383000558,750,일반버스,신우희가로,거제대교,0515,1620,480.0,,
통영시,38050,TSB383000559,900,일반버스,시외버스터미널,노산,,,,,
통영시,38050,TSB383000560,900,일반버스,노산,시외버스터미널,,,,,
통영시,38050,TSB383000561,948,일반버스,시외버스터미널,해간도종점,0500,0500,0.0,,
통영시,38050,TSB383000562,948,일반버스,해간도종점,시외버스터미널,2152,2152,0.0,,
통영시,38050,TSB383000563,240,일반버스,도산종점,용화사,0600,1858,537.0,,
통영시,38050,TSB383000564,930,일반버스,시외버스터미널,우포마을,0505,0505,0.0,,
통영시,38050,TSB383000565,940,일반버스,시외버스터미널,도산종점,0540,0750,130.0,,
통영시,38050,TSB383000566,954,일반버스,시외버스터미널,구집,0505,0505,0.0,,
통영시,38050,TSB383000567,955,일반버스,시외버스터미널,대방포,0515,0515,0.0,,
통영시,38050,TSB383000568,963,일반버스,시외버스터미널,황리임중,0500,0700,85.0,,
통영시,38050,TSB383000569,964,일반버스,시외버스터미널,무량촌,0520,0615,55.0,,
통영시,38050,TSB383000570,965,일반버스,시외버스터미널,당동,0630,0630,0.0,,
통영시,38050,TSB383000571,971,일반버스,시외버스터미널,분지포,0600,0600,0.0,,
통영시,38050,TSB383000572,973,일반버스,시외버스터미널,저산,,,,,
통영시,38050,TSB383000573,976,일반버스,시외버스터미널,도선마을,0535,0535,0.0,,
통영시,38050,TSB383000574,906,일반버스,시외버스터미널,내포마을,0500,0500,0.0,,
통영시,38050,TSB383000594,74,일반버스,한선1차아파트,시외버스터미널,,,,,
통영시,38050,TSB383000595,75,일반버스,한선1차아파트,시외버스터미널,,,,,
통영시,38050,TSB383000596,140,일반버스,신우희가로,도남동,0732,0742,10.0,,
통영시,38050,TSB383000597,140,일반버스,도남동종점,신우희가로,,,,,
통영시,38050,TSB383000598,972,일반버스,가오치터미널,시외버스터미널,1650,1850,120.0,,
통영시,38050,TSB383000599,972,일반버스,시외버스터미널,가오치터미널,,,,,
통영시,38050,TSB383000600,974,일반버스,수월리,시외버스터미널,2010,2010,0.0,,
통영시,38050,TSB383000601,974,일반버스,시외버스터미널,수월마을,,,,,
통영시,38050,TSB383000602,542,일반버스,풍화리해란,시외버스터미널,0810,0810,0.0,,
통영시,38050,TSB383000603,543,일반버스,시외버스터미널,풍화리해란,1050,1050,0.0,,
통영시,38050,TSB383000604,582,일반버스,금평,시외버스터미널,0730,0730,0.0,,
통영시,38050,TSB383000605,931,일반버스,시외버스터미널,우포마을,0915,1925,315.0,,
통영시,38050,TSB383000606,931,일반버스,우포마을,시외버스터미널,0730,1330,290.0,,
통영시,38050,TSB383000607,631,일반버스,우포마을,서호시장,0530,0530,0.0,,
통영시,38050,TSB383000608,631,일반버스,서호시장,우포마을,1040,2210,260.0,,
사천시,38060,SAB1,100,간선버스,삼포교통차고지,서희아파트,,,,,
사천시,38060,SAB2,101,간선버스,삼포교통차고지,서희아파트,,,,,
사천시,38060,SAB3,102,간선버스,삼포교통차고지,와룡종점,,,,,
사천시,38060,SAB4,110,간선버스,삼포교통차고지,사천터미널,,,,,
사천시,38060,SAB5,111,간선버스,삼포교통차고지,사천터미널,,,,,
사천시,38060,SAB6,112,간선버스,삼포교통차고지,사천터미널,,,,,
사천시,38060,SAB7,130,간선버스,삼포교통차고지,병둔(사남우체국),,,,,
사천시,38060,SAB10,132,간선버스,삼포교통차고지,병둔(사남우체국),,,,,
사천시,38060,SAB11,132-1,간선버스,삼포교통차고지,화전,,,,,
사천시,38060,SAB13,140,간선버스,삼포교통차고지,주문,,,,,
사천시,38060,SAB15,141,간선버스,삼포교통차고지,주문,,,,,
사천시,38060,SAB17,142,간선버스,삼포교통차고지,선진,,,,,
사천시,38060,SAB18,143,간선버스,삼포교통차고지,선진,,,,,
사천시,38060,SAB19,144,간선버스,삼포교통차고지,구월,,,,,
사천시,38060,SAB20,313,간선버스,곤양터미널,사천터미널,,,,,
사천시,38060,SAB21,190,간선버스,삼포교통차고지,월흥,,,,,
사천시,38060,SAB22,190-1,간선버스,삼포교통차고지,월흥,,,,,
사천시,38060,SAB23,191,간선버스,삼포교통차고지,월흥,,,,,
사천시,38060,SAB24,191-1,간선버스,삼포교통차고지,월흥,,,,,
사천시,38060,SAB25,192,간선버스,삼포교통차고지,임포,,,,,
사천시,38060,SAB26,193,간선버스,삼포교통차고지,석지,,,,,
사천시,38060,SAB27,193-1,간선버스,삼포교통차고지,석지,,,,,
사천시,38060,SAB28,194,간선버스,삼포교통차고지,남지족,,,,,
사천시,38060,SAB29,200,간선버스,사천터미널,장전,,,,,
사천시,38060,SAB30,200-1,간선버스,사천터미널,장전,,,,,
사천시,38060,SAB31,201,간선버스,사천터미널,금곡마을회관,,,,,
