시설명,정류장1,정류장2,정류장3,정류장4,정류장5,정류장6,정류장7,정류장8,정류장9,정류장10,total_idx
자은동본동부녀경로당,0.008752893002609228,0.009989745987035987,0.009768393918659754,0.00911341922900136,0.0006925162455271753,0.0006821248645473646,0.0006699587335269467,0.004862454830395091,0.0006627844789458341,0.007923661732691574,0.05311795302294032
자은동본동경로당,0.008752893002609228,0.009989745987035987,0.009768393918659754,0.00911341922900136,0.0006925162455271753,0.0006821248645473646,0.0006699587335269467,0.004862454830395091,0.0006627844789458341,0.007923661732691574,0.05311795302294032
자은동본동부녀경로당,0.008752893002609228,0.009989745987035987,0.009768393918659754,0.00911341922900136,0.0006925162455271753,0.0006821248645473646,0.0006699587335269467,0.004862454830395091,0.0006627844789458341,0.007923661732691574,0.05311795302294032
풍호주공아파트경로당,0.006809056244817138,0.0007362766899913387,0.006733713909157244,0.0007259856482364387,0.0006960845592130609,0.00678926002422958,0.0006854674149772011,0.0006045156380147607,0.0006443973159809551,0.004661273989926971,0.029086031434544687
경동윈츠빌경로당,0.0007141109261604542,0.007855522015214354,0.007342262124152777,0.005122846694772778,0.0,0.0007008193163885328,0.000692767093589452,0.0006538354743241142,0.005903127786340764,0.00064544460664096,0.029630736037584187
자은동포스코아파트경로당,0.008845632977176957,0.007245129029699881,0.008336120474442937,0.007708627240294685,0.007633053237641793,0.007239626193528203,0.0,0.0017192431951678618,0.0005676189953196263,0.006528425077653657,0.0558234764209256
자은주공3단지아파트경로당,0.00924182396078151,0.007388376601142881,0.008286606472704836,0.008272549866150797,0.007807339364971921,0.007494777293393922,0.0006014709413238615,0.007093058430807445,0.0005914997308483644,0.0005731627374959405,0.05735066539962148
풍호동경로당,0.007884809451074119,0.009052623452323064,0.005577916953898251,0.004707303162803125,0.004645354523467169,0.00858534884682802,0.0022943373774499784,0.0,0.002169626819490458,0.0021406420398362197,0.0470579626271704
풍호동부녀경로당,0.007884809451074119,0.009052623452323064,0.005577916953898251,0.004707303162803125,0.004645354523467169,0.00858534884682802,0.0022943373774499784,0.0,0.002169626819490458,0.0021406420398362197,0.0470579626271704
풍호동경로당,0.007884809451074119,0.009052623452323064,0.005577916953898251,0.004707303162803125,0.004645354523467169,0.00858534884682802,0.0022943373774499784,0.0,0.002169626819490458,0.0021406420398362197,0.0470579626271704
풍호동부녀경로당,0.007884809451074119,0.009052623452323064,0.005577916953898251,0.004707303162803125,0.004645354523467169,0.00858534884682802,0.0022943373774499784,0.0,0.002169626819490458,0.0021406420398362197,0.0470579626271704
시영아파트경로당,0.002567751563982875,0.0025406771914922395,0.0,0.0024355842554815484,0.002248960071811273,0.0022352585494658608,0.007262299133284967,0.004550661150030671,0.0059627103725233555,0.006951307819770934,0.036755210107843723
풍호우성아파트경로당,0.00732607491384165,0.007153851683220045,0.007468317367670094,0.0006489466224520838,0.0,0.004886503615490668,0.006692595834059498,0.0006597805734000712,0.0006507186871503269,0.003834981612366487,0.039321770909650916
풍호우성아파트부녀경로당,0.00732607491384165,0.007153851683220045,0.007468317367670094,0.0006489466224520838,0.0,0.004886503615490668,0.006692595834059498,0.0006597805734000712,0.0006507186871503269,0.003834981612366487,0.039321770909650916
풍호우성아파트경로당,0.00732607491384165,0.007153851683220045,0.007468317367670094,0.0006489466224520838,0.0,0.004886503615490668,0.006692595834059498,0.0006597805734000712,0.0006507186871503269,0.003834981612366487,0.039321770909650916
풍호우성아파트부녀경로당,0.00732607491384165,0.007153851683220045,0.007468317367670094,0.0006489466224520838,0.0,0.004886503615490668,0.006692595834059498,0.0006597805734000712,0.0006507186871503269,0.003834981612366487,0.039321770909650916
장천동경로당,0.005225260980688459,0.0037836363320477035,0.006668688868020718,0.009464568507956354,0.006649956144890889,0.004972563410290838,0.0,0.006533170996692929,0.006784992826950277,0.0065575792918566725,0.05664041735939483
장천동부녀경로당,0.005225260980688459,0.0037836363320477035,0.006668688868020718,0.009464568507956354,0.006649956144890889,0.004972563410290838,0.0,0.006533170996692929,0.006784992826950277,0.0065575792918566725,0.05664041735939483
장천동경로당,0.005225260980688459,0.0037836363320477035,0.006668688868020718,0.009464568507956354,0.006649956144890889,0.004972563410290838,0.0,0.006533170996692929,0.006784992826950277,0.0065575792918566725,0.05664041735939483
장천동부녀경로당,0.005225260980688459,0.0037836363320477035,0.006668688868020718,0.009464568507956354,0.006649956144890889,0.004972563410290838,0.0,0.006533170996692929,0.006784992826950277,0.0065575792918566725,0.05664041735939483
장천동서부경로당,0.009933898653220818,0.00991338122081079,0.00749754239694989,0.002911547704713971,0.004829456589068063,0.0050110671481380055,0.0,0.0046927612322863995,0.004756666843650746,0.004577528224004911,0.05412385001284359
장천서부부녀경로당,0.009933898653220818,0.00991338122081079,0.00749754239694989,0.002911547704713971,0.004829456589068063,0.0050110671481380055,0.0,0.0046927612322863995,0.004756666843650746,0.004577528224004911,0.05412385001284359
장천동서부경로당,0.009933898653220818,0.00991338122081079,0.00749754239694989,0.002911547704713971,0.004829456589068063,0.0050110671481380055,0.0,0.0046927612322863995,0.004756666843650746,0.004577528224004911,0.05412385001284359
장천서부부녀경로당,0.009933898653220818,0.00991338122081079,0.00749754239694989,0.002911547704713971,0.004829456589068063,0.0050110671481380055,0.0,0.0046927612322863995,0.004756666843650746,0.004577528224004911,0.05412385001284359
행암동경로당,0.0013277267866155945,0.0013441858989543779,0.000852753905596445,0.0008259630536625934,0.007723641676434817,0.007666737199900719,0.00047864491317056566,0.00046771840970951815,,,0.02068737184404463
행암동부녀경로당,0.0013277267866155945,0.0013441858989543779,0.000852753905596445,0.0008259630536625934,0.007723641676434817,0.007666737199900719,0.00047864491317056566,0.00046771840970951815,,,0.02068737184404463
행암동경로당,0.0013277267866155945,0.0013441858989543779,0.000852753905596445,0.0008259630536625934,0.007723641676434817,0.007666737199900719,0.00047864491317056566,0.00046771840970951815,,,0.02068737184404463
행암동부녀경로당,0.0013277267866155945,0.0013441858989543779,0.000852753905596445,0.0008259630536625934,0.007723641676434817,0.007666737199900719,0.00047864491317056566,0.00046771840970951815,,,0.02068737184404463
아이존빌아파트경로당,0.009964870531617324,0.0,0.0007457462043422825,0.007216532376687645,0.0007434321309677804,0.005412752977222311,0.00915440450316735,0.006995211987614908,0.007645775978204835,0.003936130275368869,0.05181485696519331
상리마을경로당,0.007109104535721801,0.006932379106130314,0.004677775053782537,0.005305527445747074,0.004470537613900548,0.004408666105506028,0.0031729356129033244,0.0071529645011464095,0.003117995753785646,0.0027917957394836515,0.049139681468107335
평화마을아파트경로당,0.0072031258425128124,0.007146171058869852,0.004455983607140771,0.004447273896520156,0.005313400830786026,0.005904603643598921,0.0,0.004965566166108945,0.004782143082648724,0.004753294689028789,0.048971562817215
한림리츠빌아파트경로당,0.009962343501225587,0.009726539977796607,0.006850294251908327,0.002299513964602968,0.007424688194834247,0.0,0.00732288589051304,0.0006726992486073192,0.007957776642980028,0.000663919566427636,0.05288066123889576
장천대동다숲경로당,0.005081944731988909,0.011155319015600448,0.004857479744807559,0.007388190810040953,0.004582610823748571,0.005899951432838639,0.005640583500589639,0.0031306766484155923,0.005556446812703667,0.007750728445358136,0.06104393196609211
장천대동다숲부녀경로당,0.005081944731988909,0.011155319015600448,0.004857479744807559,0.007388190810040953,0.004582610823748571,0.005899951432838639,0.005640583500589639,0.0031306766484155923,0.005556446812703667,0.007750728445358136,0.06104393196609211
장천대동다숲경로당,0.005081944731988909,0.011155319015600448,0.004857479744807559,0.007388190810040953,0.004582610823748571,0.005899951432838639,0.005640583500589639,0.0031306766484155923,0.005556446812703667,0.007750728445358136,0.06104393196609211
장천대동다숲부녀경로당,0.005081944731988909,0.011155319015600448,0.004857479744807559,0.007388190810040953,0.004582610823748571,0.005899951432838639,0.005640583500589639,0.0031306766484155923,0.005556446812703667,0.007750728445358136,0.06104393196609211
창원마린푸르지오1단지경로당,0.0048800598540905075,0.004847274529062299,0.005844897252763833,0.006314891177276033,0.006263194667226666,0.005367567441488911,0.0,0.005306498764085669,0.005497877532368134,0.0052651797290678756,0.04958744094742993
북부경로당,0.032835958492365924,0.030933042743482693,0.015352193350438588,0.0337482256717542,0.022451407150095613,0.04382078051214638,0.012348868694588214,0.012747563237891037,0.011080462933489134,0.01050632267339182,0.22582482545964358
북부부녀경로당,0.0040723269972146835,0.002749387317716029,0.011624225136894577,0.0007710429658519395,0.009898183288527684,0.0007208858822684726,3.8208951824199574e-05,0.0033426225224711535,0.0007107573837404785,0.0008423850047399938,0.03477002545124921
북부경로당,0.032835958492365924,0.030933042743482693,0.015352193350438588,0.0337482256717542,0.022451407150095613,0.04382078051214638,0.012348868694588214,0.012747563237891037,0.011080462933489134,0.01050632267339182,0.22582482545964358
북부부녀경로당,0.0040723269972146835,0.002749387317716029,0.011624225136894577,0.0007710429658519395,0.009898183288527684,0.0007208858822684726,3.8208951824199574e-05,0.0033426225224711535,0.0007107573837404785,0.0008423850047399938,0.03477002545124921
관정경로당,0.005453422888915631,0.005380399141576657,0.008899294285315322,0.007582789448453199,0.004424896974255131,0.006747957326020363,0.006255289360099391,0.0036024655452185222,0.003929774732604604,0.006546007844494198,0.05882229754695302
서중동경로당,0.0008789345359946729,0.0008285298084906495,0.002546145801853894,0.010543564606737008,4.645777043572329e-05,0.003534495689148749,0.010259438348118714,0.00023208660548726062,0.0034762036570385943,0.0008428427343196013,0.033188699557624865
서중동부녀경로당,0.0008789345359946729,0.0008285298084906495,0.002546145801853894,0.010543564606737008,4.645777043572329e-05,0.003534495689148749,0.010259438348118714,0.00023208660548726062,0.0034762036570385943,0.0008428427343196013,0.033188699557624865
서중동경로당,0.0008789345359946729,0.0008285298084906495,0.002546145801853894,0.010543564606737008,4.645777043572329e-05,0.003534495689148749,0.010259438348118714,0.00023208660548726062,0.0034762036570385943,0.0008428427343196013,0.033188699557624865
서중동부녀경로당,0.0008789345359946729,0.0008285298084906495,0.002546145801853894,0.010543564606737008,4.645777043572329e-05,0.003534495689148749,0.010259438348118714,0.00023208660548726062,0.0034762036570385943,0.0008428427343196013,0.033188699557624865
성내경로당,7.971376161262091e-05,7.976510527987918e-05,0.004384401723448166,0.005559859445408585,0.006870288842658667,0.006941360845002933,0.002864411485315658,0.00425733422143816,0.0022499389790166563,0.0029938846766720956,0.03628095908585342
성내부녀경로당,7.971376161262091e-05,7.976510527987918e-05,0.004384401723448166,0.005559859445408585,0.006870288842658667,0.006941360845002933,0.002864411485315658,0.00425733422143816,0.0022499389790166563,0.0029938846766720956,0.03628095908585342
성내경로당,7.971376161262091e-05,7.976510527987918e-05,0.004384401723448166,0.005559859445408585,0.006870288842658667,0.006941360845002933,0.002864411485315658,0.00425733422143816,0.0022499389790166563,0.0029938846766720956,0.03628095908585342
성내부녀경로당,7.971376161262091e-05,7.976510527987918e-05,0.004384401723448166,0.005559859445408585,0.006870288842658667,0.006941360845002933,0.002864411485315658,0.00425733422143816,0.0022499389790166563,0.0029938846766720956,0.03628095908585342
남문경로당,0.003721397722096352,0.003848924263619466,8.774838728811485e-05,0.0037970360892543905,8.810037536621076e-05,0.003429750053555774,8.250253621866904e-05,7.932741583453078e-05,0.0120499452584624,0.009369843471716823,0.03655457557341273
남문부녀경로당,0.00028382809614763144,4.7612121788238326e-05,0.0008837534475996261,0.003269736527014656,0.0012400468018787991,0.0009807880548547887,0.00024582449958838424,0.00297760537426461,0.0029358801037473767,0.000743539672969182,0.013608614699853291
남문경로당,0.003721397722096352,0.003848924263619466,8.774838728811485e-05,0.0037970360892543905,8.810037536621076e-05,0.003429750053555774,8.250253621866904e-05,7.932741583453078e-05,0.0120499452584624,0.009369843471716823,0.03655457557341273
남문부녀경로당,0.00028382809614763144,4.7612121788238326e-05,0.0008837534475996261,0.003269736527014656,0.0012400468018787991,0.0009807880548547887,0.00024582449958838424,0.00297760537426461,0.0029358801037473767,0.000743539672969182,0.013608614699853291
제덕경로당,1.625759150077631e-05,1.616523778003642e-05,0.00021422808796121422,0.00020254623325391662,0.00021632842529389196,0.00020506481218309918,0.00018421664800000374,0.00017462215055443327,1.0523438354605031e-05,1.0185959984107782e-05,0.0012501385848660846
괴정경로당,8.332470582867254e-05,0.0001363669251278649,7.648891780868963e-05,0.00012637220835054846,0.0006830884226548519,0.0005331225293226023,0.0004949839509772653,0.00038265890511475904,0.0004880545280071245,0.0003786864021051661,0.0033831474952975443
괴정부녀경로당,0.00027145332698313773,0.00026213768236023056,0.0002406361793694948,1.4229503793328337e-05,0.00024505059098469246,1.408936446998626e-05,1.0044509833761657e-05,0.00017877936549685306,9.90389384605447e-06,0.00017085445412725543,0.0014171788712647945
괴정경로당,8.332470582867254e-05,0.0001363669251278649,7.648891780868963e-05,0.00012637220835054846,0.0006830884226548519,0.0005331225293226023,0.0004949839509772653,0.00038265890511475904,0.0004880545280071245,0.0003786864021051661,0.0033831474952975443
괴정부녀경로당,0.00027145332698313773,0.00026213768236023056,0.0002406361793694948,1.4229503793328337e-05,0.00024505059098469246,1.408936446998626e-05,1.0044509833761657e-05,0.00017877936549685306,9.90389384605447e-06,0.00017085445412725543,0.0014171788712647945
와성경로당,2.994000376905067e-05,0.0013730376474095534,0.001367928434946074,0.0012297340509106892,0.0012378053585761703,,,,,,0.0052384454956115375
백일경로당,0.0020870770599135877,0.0022774250700284466,0.0006030753991857304,0.0005274496407468364,,,,,,,0.0054950271698746
어은경로당,0.0006602573433625365,0.0007228190648741478,0.0015810100621231184,0.000550207005226783,0.001199753494405205,0.000506497231680403,0.0011185845634612032,0.001209321355920183,0.0004365719008318817,0.0004826897573856944,0.008467711779271156
삼포경로당,3.7350800206675566e-05,3.863731380068986e-05,3.783110721120609e-05,3.676755656828819e-05,1.9301068520984395e-05,1.9879009194221082e-05,2.079722840221109e-05,1.9386028822456934e-05,,,0.0002299501127267332
명동경로당,7.82411754947079e-05,8.509487241836949e-05,7.550123578965716e-05,8.205914555773638e-05,5.275498240234738e-05,5.7645388271056095e-05,5.8587727721228756e-05,6.220544758279555e-05,,,0.0005520899752378988
신명경로당,0.004713116226007001,0.0003796996047123018,0.004545912133990878,0.00036520879040038816,0.0003373251414107028,0.00032520017433338723,0.0002518683482811953,0.00025088362729126286,0.000222959079346724,0.00021812041838021874,0.01161029354415406
죽곡경로당,0.00013025181462265428,0.00012863730913527345,0.002349909726327958,0.0024601580995124183,6.021907025717167e-05,5.921238591678933e-05,0.00014202192387999848,0.000138284113834525,6.332019625059051e-05,,0.005532014639737379
시티프라디움1차아파트경로당,0.0012624177576952239,0.0009743990598332465,0.0031544630065805045,0.00023701213448066734,0.002910242665100572,0.0028778228352773633,0.003467586592567121,0.0021655938006473296,0.0021346399074540787,0.00023984805166865587,0.019424025811304764
시티프라디움2차아파트경로당,0.003529610627329728,0.003524862953506246,0.002487736875856242,0.0026947305449034685,0.00025085952149010515,0.0029988749529938105,0.0029567698685706986,0.0002252989248470231,0.0026457565387855457,0.0026682469479264994,0.023982747756209368
진해남문호반베르디움아파트경로당,0.0022545157811545333,0.0022445321710996093,0.002292828395191574,0.0022802580985593155,0.0027193319182671695,0.002696190399573281,0.0026799669198793244,2.342138024400108e-05,0.00264418302403262,0.0016865142647508188,0.02152174235275225
마천경로당,5.536492424803963e-05,0.0037906099918890005,0.00373285066149485,0.0058793278518619934,0.00584018832978132,0.004525910132431465,0.004532921751370244,0.005991147467725905,0.002250361181378327,0.002184702368980193,0.03878338466116134
마천부녀경로당,5.536492424803963e-05,0.0037906099918890005,0.00373285066149485,0.0058793278518619934,0.00584018832978132,0.004525910132431465,0.004532921751370244,0.005991147467725905,0.002250361181378327,0.002184702368980193,0.03878338466116134
마천경로당,5.536492424803963e-05,0.0037906099918890005,0.00373285066149485,0.0058793278518619934,0.00584018832978132,0.004525910132431465,0.004532921751370244,0.005991147467725905,0.002250361181378327,0.002184702368980193,0.03878338466116134
마천부녀경로당,5.536492424803963e-05,0.0037906099918890005,0.00373285066149485,0.0058793278518619934,0.00584018832978132,0.004525910132431465,0.004532921751370244,0.005991147467725905,0.002250361181378327,0.002184702368980193,0.03878338466116134
남명플럼빌리지경로당,0.004020836340027929,0.003959532755350623,4.935216253847432e-05,0.005295974666265464,0.005284558312352324,0.006446063465179166,0.006412756956821395,0.00276358722321132,0.0027033649364509088,0.006478685050231061,0.04341471186842867
대장동경로당,4.817651714164351e-05,4.793607210048299e-05,,,,,,,,,9.61125892421265e-05
대장동부녀경로당,4.817651714164351e-05,4.793607210048299e-05,,,,,,,,,9.61125892421265e-05
대장동경로당,4.817651714164351e-05,4.793607210048299e-05,,,,,,,,,9.61125892421265e-05
대장동부녀경로당,4.817651714164351e-05,4.793607210048299e-05,,,,,,,,,9.61125892421265e-05
소사경로당,8.511784778475714e-05,7.4809216466044e-05,7.290658550514432e-05,6.235047260423104e-05,6.046086698976295e-05,,5.56117165896607e-05,5.52302600155928e-05,,,0.000466486965955193
영길경로당,0.00010662837542334687,0.00010625045761381572,9.298734210788916e-05,9.21383963038699e-05,9.175265410904826e-05,8.713783166471136e-05,8.439225486627491e-05,0.00016811009408236445,0.00016810353087107053,6.844146301306161e-05,0.0010659424000554526
영길부녀경로당,0.00010662837542334687,0.00010625045761381572,9.298734210788916e-05,9.21383963038699e-05,9.175265410904826e-05,8.713783166471136e-05,8.439225486627491e-05,0.00016811009408236445,0.00016810353087107053,6.844146301306161e-05,0.0010659424000554526
영길경로당,0.00010662837542334687,0.00010625045761381572,9.298734210788916e-05,9.21383963038699e-05,9.175265410904826e-05,8.713783166471136e-05,8.439225486627491e-05,0.00016811009408236445,0.00016810353087107053,6.844146301306161e-05,0.0010659424000554526
영길부녀경로당,0.00010662837542334687,0.00010625045761381572,9.298734210788916e-05,9.21383963038699e-05,9.175265410904826e-05,8.713783166471136e-05,8.439225486627491e-05,0.00016811009408236445,0.00016810353087107053,6.844146301306161e-05,0.0010659424000554526
의곡경로당,0.0038518835405130596,0.003767752555367966,0.0035279422850286297,0.0034797466801480925,0.004886603991301356,0.004609824828320573,0.004251915039968189,0.004213190453893629,0.0019551968861191934,0.001875721489227399,0.03641977774988808
경남아너스빌경로당,0.02820542644162561,0.028424444264947873,0.037045856095420535,0.03899895774491454,0.03412640374224225,0.030589509758914668,0.010427319181294107,0.024717862517259884,0.011835939009834803,0.011791758975293361,0.2561634777317477
청안해오름프리존빌경로당,0.005877579467982147,0.005596889979054737,0.0030692641371069342,0.002996727068515217,0.0026757918395700817,0.00260700927763425,0.002365665960605707,0.002318160579207269,0.003331148243773592,0.003344092771045184,0.034182329324495116
내곡경로당,2.7910275344549985e-05,2.7810925681152912e-05,2.4081474265247282e-05,2.244790520971834e-05,2.2375079812427275e-05,2.227619548703206e-05,0.0004761900083628233,0.00039363882078167703,0.00046318903185712867,,0.001479919716801757
금곡경로당,8.140768218701512e-05,0.0001647021592024008,7.055985310630263e-05,0.00014122496000985526,0.00024315945371336308,7.739729236252075e-05,0.00022075075136801357,6.446669066544678e-05,0.0001923834448126045,0.0002824852216043773,0.0015385375090318997
금곡부녀경로당,0.005604575792122244,0.005524975938657002,0.003246266598892024,0.0031658600843495694,0.0032530547469258662,0.003206619008605868,4.020666365147569e-05,0.005186890792816279,0.005097354032169731,0.002879932586553052,0.03720573624474311
금곡경로당,8.140768218701512e-05,0.0001647021592024008,7.055985310630263e-05,0.00014122496000985526,0.00024315945371336308,7.739729236252075e-05,0.00022075075136801357,6.446669066544678e-05,0.0001923834448126045,0.0002824852216043773,0.0015385375090318997
금곡부녀경로당,0.005604575792122244,0.005524975938657002,0.003246266598892024,0.0031658600843495694,0.0032530547469258662,0.003206619008605868,4.020666365147569e-05,0.005186890792816279,0.005097354032169731,0.002879932586553052,0.03720573624474311
월남경로당,0.007246824374398121,0.007166098762204628,9.784080830358632e-05,9.621177128610422e-05,0.00907581760825013,8.036504375725455e-05,0.008710143116635096,7.778143173433145e-05,0.00014315512394007232,0.0001388742693736156,0.03283311230988294
(사)대한노인회진해지회부암경로당,5.9198241174391816e-05,5.902687571972595e-05,,,,,,,,,0.00011822511689411777
우방아이유쉘경로당,0.010773975518856707,0.010745853267112835,0.0060654009896225726,8.208171388999026e-05,0.00017152460475802425,0.00604883523064953,8.131022950034696e-05,0.0001688632225783413,7.009475562494426e-05,6.922468398064065e-05,0.03427716421657394
주포경로당,0.00028049963410821946,0.00031256680298710624,0.0001686470089116424,0.0001820478697274297,7.813519508750028e-05,7.39599310587255e-05,9.442213793827262e-06,0.00011103636064756921,,,0.00121633501632202
용원경로당,0.014033702761237141,0.009119587302692541,0.008996991460089325,0.00013845589790540324,0.013728655391204844,0.008853178697462808,0.012297281300850477,0.0001246895208467558,0.008050828940881596,0.007909691716763902,0.08325306298993479
용원부녀경로당,0.014033702761237141,0.009119587302692541,0.008996991460089325,0.00013845589790540324,0.013728655391204844,0.008853178697462808,0.012297281300850477,0.0001246895208467558,0.008050828940881596,0.007909691716763902,0.08325306298993479
용원경로당,0.014033702761237141,0.009119587302692541,0.008996991460089325,0.00013845589790540324,0.013728655391204844,0.008853178697462808,0.012297281300850477,0.0001246895208467558,0.008050828940881596,0.007909691716763902,0.08325306298993479
용원부녀경로당,0.014033702761237141,0.009119587302692541,0.008996991460089325,0.00013845589790540324,0.013728655391204844,0.008853178697462808,0.012297281300850477,0.0001246895208467558,0.008050828940881596,0.007909691716763902,0.08325306298993479
안골경로당,0.00033624417456482134,9.199648526063885e-05,9.001194710697502e-05,0.008578608328522497,0.007672890601848246,0.007596930550323633,0.0027450529660844342,0.0026919560013676873,,0.007168472758893072,0.036972163813972
안골부녀경로당,0.00033624417456482134,9.199648526063885e-05,9.001194710697502e-05,0.008578608328522497,0.007672890601848246,0.007596930550323633,0.0027450529660844342,0.0026919560013676873,,0.007168472758893072,0.036972163813972
안골경로당,0.00033624417456482134,9.199648526063885e-05,9.001194710697502e-05,0.008578608328522497,0.007672890601848246,0.007596930550323633,0.0027450529660844342,0.0026919560013676873,,0.007168472758893072,0.036972163813972
안골부녀경로당,0.00033624417456482134,9.199648526063885e-05,9.001194710697502e-05,0.008578608328522497,0.007672890601848246,0.007596930550323633,0.0027450529660844342,0.0026919560013676873,,0.007168472758893072,0.036972163813972
청천경로당,0.060909398470936384,0.0793903087282809,0.04061955334845872,0.05537454008018131,0.039919884212837944,0.05457158034652067,0.0004204671865483158,0.00011465156354821665,0.014573123488141892,0.00015412903102063528,0.34604763645647496
안성경로당,0.0003774898233048457,0.00019586936853271242,0.00017969834790625282,,,,,,,,0.0007530575397438109
용원현대아파트경로당,0.015260777769043382,0.01507088928712971,0.009041676513391125,0.012643546441096973,0.01260005757090072,0.008763533206597153,0.011995579890695865,3.8297876856000504e-05,0.011746751131482044,0.010621952077682857,0.10778306176487584
풍림아파트경로당,0.015512208487194331,0.015409468633220947,0.009420206617613931,0.009158054128109508,0.012599090891825511,0.012602813209998266,0.012512019195275703,0.01224560494202129,3.686176571940942e-05,0.010205966339195247,0.10970229421017415
풍림아파트부녀경로당,0.015512208487194331,0.015409468633220947,0.009420206617613931,0.009158054128109508,0.012599090891825511,0.012602813209998266,0.012512019195275703,0.01224560494202129,3.686176571940942e-05,0.010205966339195247,0.10970229421017415
풍림아파트경로당,0.015512208487194331,0.015409468633220947,0.009420206617613931,0.009158054128109508,0.012599090891825511,0.012602813209998266,0.012512019195275703,0.01224560494202129,3.686176571940942e-05,0.010205966339195247,0.10970229421017415
풍림아파트부녀경로당,0.015512208487194331,0.015409468633220947,0.009420206617613931,0.009158054128109508,0.012599090891825511,0.012602813209998266,0.012512019195275703,0.01224560494202129,3.686176571940942e-05,0.010205966339195247,0.10970229421017415
부영1차아파트경로당,0.009939262085896409,0.009894520102167063,0.013526136124948988,0.013376744600873706,0.0131527563321503,0.012946621077248071,0.0001245617218427436,0.0001230937969767906,0.01108221086348552,0.01076004939783032,0.0949259561034199
부영1차아파트부녀경로당,0.009939262085896409,0.009894520102167063,0.013526136124948988,0.013376744600873706,0.0131527563321503,0.012946621077248071,0.0001245617218427436,0.0001230937969767906,0.01108221086348552,0.01076004939783032,0.0949259561034199
부영1차아파트경로당,0.009939262085896409,0.009894520102167063,0.013526136124948988,0.013376744600873706,0.0131527563321503,0.012946621077248071,0.0001245617218427436,0.0001230937969767906,0.01108221086348552,0.01076004939783032,0.0949259561034199
부영1차아파트부녀경로당,0.009939262085896409,0.009894520102167063,0.013526136124948988,0.013376744600873706,0.0131527563321503,0.012946621077248071,0.0001245617218427436,0.0001230937969767906,0.01108221086348552,0.01076004939783032,0.0949259561034199
부영2차아파트경로당,0.01089273475721163,0.010689619072952966,0.014227703463780439,0.014037326077828635,0.012491562600167257,0.012622895364052483,0.012166171145810725,0.012452003271049483,0.00010946379548231594,0.00010807756382629425,0.0997975571121622
부영2차아파트부녀경로당,0.01089273475721163,0.010689619072952966,0.014227703463780439,0.014037326077828635,0.012491562600167257,0.012622895364052483,0.012166171145810725,0.012452003271049483,0.00010946379548231594,0.00010807756382629425,0.0997975571121622
부영2차아파트경로당,0.01089273475721163,0.010689619072952966,0.014227703463780439,0.014037326077828635,0.012491562600167257,0.012622895364052483,0.012166171145810725,0.012452003271049483,0.00010946379548231594,0.00010807756382629425,0.0997975571121622
부영2차아파트부녀경로당,0.01089273475721163,0.010689619072952966,0.014227703463780439,0.014037326077828635,0.012491562600167257,0.012622895364052483,0.012166171145810725,0.012452003271049483,0.00010946379548231594,0.00010807756382629425,0.0997975571121622
부영3차아파트경로당,0.014998273090824176,0.014679820130714952,0.009684701196519348,0.009522289410815898,0.013166410674087596,0.013006387395497065,0.010526651789466192,0.010399703064888717,0.006088502550465082,0.005313070187007833,0.10738580949028687
부영3차아파트부녀경로당,0.014998273090824176,0.014679820130714952,0.009684701196519348,0.009522289410815898,0.013166410674087596,0.013006387395497065,0.010526651789466192,0.010399703064888717,0.006088502550465082,0.005313070187007833,0.10738580949028687
부영3차아파트경로당,0.014998273090824176,0.014679820130714952,0.009684701196519348,0.009522289410815898,0.013166410674087596,0.013006387395497065,0.010526651789466192,0.010399703064888717,0.006088502550465082,0.005313070187007833,0.10738580949028687
부영3차아파트부녀경로당,0.014998273090824176,0.014679820130714952,0.009684701196519348,0.009522289410815898,0.013166410674087596,0.013006387395497065,0.010526651789466192,0.010399703064888717,0.006088502550465082,0.005313070187007833,0.10738580949028687
해인로즈빌아파트경로당,0.014895391969226155,0.014727073669123344,0.013147802101889865,0.013094521499689806,0.008802541109379235,0.008775324415305609,0.010162697117650771,0.010107054196221219,0.006410863585006438,2.8160970277174827e-05,0.10015143063376962
해인로즈빌아파트부녀경로당,0.014895391969226155,0.014727073669123344,0.013147802101889865,0.013094521499689806,0.008802541109379235,0.008775324415305609,0.010162697117650771,0.010107054196221219,0.006410863585006438,2.8160970277174827e-05,0.10015143063376962
해인로즈빌아파트경로당,0.014895391969226155,0.014727073669123344,0.013147802101889865,0.013094521499689806,0.008802541109379235,0.008775324415305609,0.010162697117650771,0.010107054196221219,0.006410863585006438,2.8160970277174827e-05,0.10015143063376962
해인로즈빌아파트부녀경로당,0.014895391969226155,0.014727073669123344,0.013147802101889865,0.013094521499689806,0.008802541109379235,0.008775324415305609,0.010162697117650771,0.010107054196221219,0.006410863585006438,2.8160970277174827e-05,0.10015143063376962
일신님아파트경로당,0.01530235960912331,0.01509336457562827,0.015070810587103873,0.015007330137934852,0.009112989097566233,0.0086122665359743,0.008642698792196497,4.294706942718137e-05,0.008790023045339436,0.011858301931322358,0.1075330913816163
일신님아파트부녀경로당,0.01530235960912331,0.01509336457562827,0.015070810587103873,0.015007330137934852,0.009112989097566233,0.0086122665359743,0.008642698792196497,4.294706942718137e-05,0.008790023045339436,0.011858301931322358,0.1075330913816163
