city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end,total_operating_time,interval_avg,num_bus,총인구수,노인(수),인구_대비_정류장수
진주시,281,일반버스,진양호차고지/경해여자고등학교,이반성교차로,540.0,2135.0,128.1,114.6,118.0,40856.0,145.0,66.4,1.2,340.0,1295.0,955.0,124.72857142857144,7,339744.0,96776.0,2343.062068965517
진주시,281,일반버스,이반성교차로,진양호차고지/경해여자고등학교,650.0,2245.0,128.1,114.6,118.0,40856.0,145.0,66.4,1.2,410.0,1365.0,955.0,124.72857142857144,7,339744.0,96776.0,2343.062068965517
진주시,290,일반버스,진양호차고지/경해여자고등학교,진주노인요양병원,530.0,2225.0,128.1,114.6,118.0,65172.0,108.0,40.9,1.5,330.0,1345.0,1015.0,124.72857142857144,8,339744.0,96776.0,3145.777777777778
진주시,290,일반버스,진주노인요양병원,진양호차고지/경해여자고등학교,620.0,2315.0,128.1,114.6,118.0,65172.0,108.0,40.9,1.5,380.0,1395.0,1015.0,124.72857142857144,8,339744.0,96776.0,3145.777777777778
진주시,292,일반버스,진양호차고지/경해여자고등학교,금곡종점,545.0,2115.0,128.1,114.6,118.0,7728.0,139.0,63.0,1.4,345.0,1275.0,930.0,124.72857142857144,7,339744.0,96776.0,2444.201438848921
진주시,292,일반버스,금곡종점,진양호차고지/경해여자고등학교,700.0,2225.0,128.1,114.6,118.0,7728.0,139.0,63.0,1.4,420.0,1345.0,925.0,124.72857142857144,7,339744.0,96776.0,2444.201438848921
진주시,293,일반버스,진양호차고지/경해여자고등학교,금곡종점,1357.0,2035.0,128.1,114.6,118.0,4026.0,128.0,57.7,1.9,837.0,1235.0,398.0,124.72857142857144,3,339744.0,96776.0,2654.25
진주시,293,일반버스,금곡종점,진양호차고지/경해여자고등학교,1510.0,2150.0,128.1,114.6,118.0,4026.0,128.0,57.7,1.9,910.0,1310.0,400.0,124.72857142857144,3,339744.0,96776.0,2654.25
진주시,294,일반버스,진양호차고지/경해여자고등학교,덕계,1030.0,2050.0,128.1,114.6,118.0,2473.0,133.0,63.2,1.8,630.0,1250.0,620.0,124.72857142857144,4,339744.0,96776.0,2554.466165413534
진주시,294,일반버스,덕계,진양호차고지/경해여자고등학교,1155.0,2215.0,128.1,114.6,118.0,2473.0,133.0,63.2,1.8,715.0,1335.0,620.0,124.72857142857144,4,339744.0,96776.0,2554.466165413534
진주시,295,일반버스,진양호차고지/경해여자고등학교,송정회관,950.0,1750.0,128.1,114.6,118.0,5748.0,136.0,59.6,1.5,590.0,1070.0,480.0,124.72857142857144,3,339744.0,96776.0,2498.1176470588234
진주시,295,일반버스,송정회관,진양호차고지/경해여자고등학교,1105.0,1905.0,128.1,114.6,118.0,5748.0,136.0,59.6,1.5,665.0,1145.0,480.0,124.72857142857144,3,339744.0,96776.0,2498.1176470588234
진주시,300,일반버스,판문동차고지,판문동차고지,540.0,2050.0,128.1,114.6,118.0,35503.0,90.0,37.5,1.8,340.0,1250.0,910.0,124.72857142857144,7,339744.0,96776.0,3774.9333333333334
진주시,300-1,일반버스,판문동차고지,판문동차고지,610.0,2035.0,128.1,114.6,118.0,6768.0,89.0,37.5,1.9,370.0,1235.0,865.0,124.72857142857144,6,339744.0,96776.0,3817.3483146067415
진주시,301,일반버스,판문동차고지,판문동차고지,600.0,2105.0,128.1,114.6,118.0,32522.0,90.0,37.4,1.6,360.0,1265.0,905.0,124.72857142857144,7,339744.0,96776.0,3774.9333333333334
진주시,301-1,일반버스,판문동차고지,판문동차고지,705.0,1915.0,128.1,114.6,118.0,6882.0,89.0,37.5,1.6,425.0,1155.0,730.0,124.72857142857144,5,339744.0,96776.0,3817.3483146067415
진주시,340,일반버스,판문동차고지,대우경로당,625.0,1715.0,128.1,114.6,118.0,2527.0,126.0,81.9,3.1,385.0,1035.0,650.0,124.72857142857144,5,339744.0,96776.0,2696.3809523809523
진주시,340,일반버스,대우,판문동차고지,745.0,1845.0,128.1,114.6,118.0,2527.0,126.0,81.9,3.1,465.0,1125.0,660.0,124.72857142857144,5,339744.0,96776.0,2696.3809523809523
진주시,341,일반버스,판문동차고지,자매,715.0,1915.0,128.1,114.6,118.0,3278.0,126.0,80.0,3.3,435.0,1155.0,720.0,124.72857142857144,5,339744.0,96776.0,2696.3809523809523
진주시,341,일반버스,자매회관,판문동차고지,850.0,2040.0,128.1,114.6,118.0,3278.0,126.0,80.0,3.3,530.0,1240.0,710.0,124.72857142857144,5,339744.0,96776.0,2696.3809523809523
진주시,342,일반버스,판문동차고지,백곡,815.0,2015.0,128.1,114.6,118.0,4825.0,140.0,90.2,2.9,495.0,1215.0,720.0,124.72857142857144,5,339744.0,96776.0,2426.7428571428572
진주시,342,일반버스,백곡,판문동차고지,710.0,2130.0,128.1,114.6,118.0,4825.0,140.0,90.2,2.9,430.0,1290.0,860.0,124.72857142857144,6,339744.0,96776.0,2426.7428571428572
진주시,343,일반버스,판문동차고지,대평면사무소,1040.0,1740.0,128.1,114.6,118.0,1393.0,130.0,87.6,4.1,640.0,1060.0,420.0,124.72857142857144,3,339744.0,96776.0,2613.4153846153845
진주시,343,일반버스,대평면사무소,판문동차고지,1210.0,1900.0,128.1,114.6,118.0,1393.0,130.0,87.6,4.1,730.0,1140.0,410.0,124.72857142857144,3,339744.0,96776.0,2613.4153846153845
진주시,344,일반버스,판문동차고지,가호입구,1050.0,1050.0,128.1,114.6,118.0,841.0,112.0,58.0,4.5,650.0,650.0,0.0,124.72857142857144,0,339744.0,96776.0,3033.4285714285716
진주시,344,일반버스,가호입구,판문동차고지,1150.0,1150.0,128.1,114.6,118.0,841.0,112.0,58.0,4.5,710.0,710.0,0.0,124.72857142857144,0,339744.0,96776.0,3033.4285714285716
진주시,350,일반버스,공영차고지,농산물도매시장/산업인력공단,550.0,2245.0,128.1,114.6,118.0,83266.0,81.0,35.2,2.5,350.0,1365.0,1015.0,124.72857142857144,8,339744.0,96776.0,4194.37037037037
진주시,350,일반버스,농산물도매시장/산업인력공단,공영차고지,550.0,2300.0,128.1,114.6,118.0,83266.0,81.0,35.2,2.5,350.0,1380.0,1030.0,124.72857142857144,8,339744.0,96776.0,4194.37037037037
진주시,351,일반버스,공영차고지,농산물도매시장/산업인력공단,530.0,2155.0,128.1,114.6,118.0,12795.0,91.0,34.6,2.5,330.0,1315.0,985.0,124.72857142857144,7,339744.0,96776.0,3733.4505494505493
진주시,351,일반버스,농산물도매시장/산업인력공단,공영차고지,610.0,2235.0,128.1,114.6,118.0,12795.0,91.0,34.6,2.5,370.0,1355.0,985.0,124.72857142857144,7,339744.0,96776.0,3733.4505494505493
진주시,352,일반버스,공영차고지,농산물도매시장/산업인력공단,550.0,2115.0,128.1,114.6,118.0,22818.0,123.0,43.7,3.2,350.0,1275.0,925.0,124.72857142857144,7,339744.0,96776.0,2762.1463414634145
진주시,352,일반버스,농산물도매시장/산업인력공단,공영차고지,600.0,2210.0,128.1,114.6,118.0,22818.0,123.0,43.7,3.2,360.0,1330.0,970.0,124.72857142857144,7,339744.0,96776.0,2762.1463414634145
진주시,353,일반버스,판문동차고지,송백,610.0,2000.0,128.1,114.6,118.0,2801.0,110.0,40.2,2.2,370.0,1200.0,830.0,124.72857142857144,6,339744.0,96776.0,3088.581818181818
진주시,353,일반버스,송백,판문동차고지,700.0,2050.0,128.1,114.6,118.0,2801.0,110.0,40.2,2.2,420.0,1250.0,830.0,124.72857142857144,6,339744.0,96776.0,3088.581818181818
진주시,360,일반버스,판문동차고지,관방,550.0,2230.0,128.1,114.6,118.0,37288.0,85.0,35.4,1.3,350.0,1350.0,1000.0,124.72857142857144,8,339744.0,96776.0,3996.9882352941177
진주시,360,일반버스,관방,판문동차고지,630.0,2300.0,128.1,114.6,118.0,37288.0,85.0,35.4,1.3,390.0,1380.0,990.0,124.72857142857144,7,339744.0,96776.0,3996.9882352941177
진주시,361,일반버스,판문동차고지,공군교육사령부후문,545.0,2200.0,128.1,114.6,118.0,12427.0,87.0,34.5,1.4,345.0,1320.0,975.0,124.72857142857144,7,339744.0,96776.0,3905.103448275862
진주시,361,일반버스,공군교육사령부후문,판문동차고지,630.0,2105.0,128.1,114.6,118.0,12427.0,87.0,34.5,1.4,390.0,1265.0,875.0,124.72857142857144,7,339744.0,96776.0,3905.103448275862
진주시,362,일반버스,판문동차고지,덕의,600.0,2145.0,128.1,114.6,118.0,6784.0,90.0,37.2,1.4,360.0,1305.0,945.0,124.72857142857144,7,339744.0,96776.0,3774.9333333333334
진주시,362,일반버스,덕의,판문동차고지,650.0,2225.0,128.1,114.6,118.0,6784.0,90.0,37.2,1.4,410.0,1345.0,935.0,124.72857142857144,7,339744.0,96776.0,3774.9333333333334
진주시,363,일반버스,판문동차고지,관방,535.0,2120.0,128.1,114.6,118.0,12157.0,97.0,38.7,1.5,335.0,1280.0,945.0,124.72857142857144,7,339744.0,96776.0,3502.5154639175257
진주시,363,일반버스,관방,판문동차고지,620.0,2205.0,128.1,114.6,118.0,12157.0,97.0,38.7,1.5,380.0,1325.0,945.0,124.72857142857144,7,339744.0,96776.0,3502.5154639175257
진주시,370,일반버스,판문동차고지,절골,600.0,2030.0,128.1,114.6,118.0,3695.0,140.0,65.2,1.7,360.0,1230.0,870.0,124.72857142857144,6,339744.0,96776.0,2426.7428571428572
진주시,370,일반버스,절골,판문동차고지,700.0,2130.0,128.1,114.6,118.0,3695.0,140.0,65.2,1.7,420.0,1290.0,870.0,124.72857142857144,6,339744.0,96776.0,2426.7428571428572
진주시,371,일반버스,판문동차고지,유동회관,700.0,1540.0,128.1,114.6,118.0,1278.0,121.0,63.2,2.1,420.0,940.0,520.0,124.72857142857144,4,339744.0,96776.0,2807.801652892562
진주시,371,일반버스,유동회관,판문동차고지,815.0,1650.0,128.1,114.6,118.0,1278.0,121.0,63.2,2.1,495.0,1010.0,515.0,124.72857142857144,4,339744.0,96776.0,2807.801652892562
진주시,372,일반버스,판문동차고지,덕곡,940.0,2100.0,128.1,114.6,118.0,3110.0,125.0,62.6,2.0,580.0,1260.0,680.0,124.72857142857144,5,339744.0,96776.0,2717.952
진주시,372,일반버스,덕곡,판문동차고지,1050.0,2145.0,128.1,114.6,118.0,3110.0,125.0,62.6,2.0,650.0,1305.0,655.0,124.72857142857144,5,339744.0,96776.0,2717.952
진주시,373,일반버스,판문동차고지,한실,800.0,2140.0,128.1,114.6,118.0,4798.0,123.0,66.3,1.7,480.0,1300.0,820.0,124.72857142857144,6,339744.0,96776.0,2762.1463414634145
진주시,373,일반버스,한실,판문동차고지,910.0,2040.0,128.1,114.6,118.0,4798.0,123.0,66.3,1.7,550.0,1240.0,690.0,124.72857142857144,5,339744.0,96776.0,2762.1463414634145
진주시,374,일반버스,판문동차고지,미천면사무소,1020.0,1815.0,128.1,114.6,118.0,2332.0,125.0,66.0,1.7,620.0,1095.0,475.0,124.72857142857144,3,339744.0,96776.0,2717.952
진주시,374,일반버스,미천면사무소,판문동차고지,1130.0,1925.0,128.1,114.6,118.0,2332.0,125.0,66.0,1.7,690.0,1165.0,475.0,124.72857142857144,3,339744.0,96776.0,2717.952
진주시,375,일반버스,판문동차고지,상미,820.0,1945.0,128.1,114.6,118.0,2911.0,139.0,67.2,1.8,500.0,1185.0,685.0,124.72857142857144,5,339744.0,96776.0,2444.201438848921
진주시,375,일반버스,상미,판문동차고지,930.0,2040.0,128.1,114.6,118.0,2911.0,139.0,67.2,1.8,570.0,1240.0,670.0,124.72857142857144,5,339744.0,96776.0,2444.201438848921
진주시,376,일반버스,판문동차고지,추계,835.0,2030.0,128.1,114.6,118.0,2607.0,124.0,59.4,1.9,515.0,1230.0,715.0,124.72857142857144,5,339744.0,96776.0,2739.8709677419356
진주시,376,일반버스,추계,판문동차고지,935.0,2120.0,128.1,114.6,118.0,2607.0,124.0,59.4,1.9,575.0,1280.0,705.0,124.72857142857144,5,339744.0,96776.0,2739.8709677419356
진주시,377,일반버스,판문동차고지,응석사,730.0,1950.0,128.1,114.6,118.0,3084.0,126.0,57.2,2.5,450.0,1190.0,740.0,124.72857142857144,5,339744.0,96776.0,2696.3809523809523
진주시,377,일반버스,응석사,판문동차고지,600.0,2040.0,128.1,114.6,118.0,3084.0,126.0,57.2,2.5,360.0,1240.0,880.0,124.72857142857144,7,339744.0,96776.0,2696.3809523809523
진주시,380,일반버스,판문동차고지,경상남도수목원주차장,515.0,2030.0,128.1,114.6,118.0,29646.0,148.0,71.6,1.3,315.0,1230.0,915.0,124.72857142857144,7,339744.0,96776.0,2295.5675675675675
진주시,380,일반버스,경상남도수목원주차장,판문동차고지,630.0,2155.0,128.1,114.6,118.0,29646.0,148.0,71.6,1.3,390.0,1315.0,925.0,124.72857142857144,7,339744.0,96776.0,2295.5675675675675
진주시,381,일반버스,판문동차고지,경상남도수목원주차장,615.0,1845.0,128.1,114.6,118.0,5236.0,142.0,71.7,1.3,375.0,1125.0,750.0,124.72857142857144,6,339744.0,96776.0,2392.56338028169
진주시,381,일반버스,경상남도수목원주차장,판문동차고지,730.0,2005.0,128.1,114.6,118.0,5236.0,142.0,71.7,1.3,450.0,1205.0,755.0,124.72857142857144,6,339744.0,96776.0,2392.56338028169
진주시,390,일반버스,진양호차고지/경해여자고등학교,금곡종점,525.0,2145.0,128.1,114.6,118.0,24724.0,134.0,57.0,1.7,325.0,1305.0,980.0,124.72857142857144,7,339744.0,96776.0,2535.402985074627
진주시,390,일반버스,금곡종점,진양호차고지/경해여자고등학교,620.0,2250.0,128.1,114.6,118.0,24724.0,134.0,57.0,1.7,380.0,1370.0,990.0,124.72857142857144,7,339744.0,96776.0,2535.402985074627
진주시,391,일반버스,진양호차고지/경해여자고등학교,금곡종점,750.0,750.0,128.1,114.6,118.0,1234.0,130.0,57.9,1.8,470.0,470.0,0.0,124.72857142857144,0,339744.0,96776.0,2613.4153846153845
진주시,391,일반버스,금곡종점,진양호차고지/경해여자고등학교,928.0,1614.0,128.1,114.6,118.0,1234.0,130.0,57.9,1.8,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,339744.0,96776.0,2613.4153846153845
진주시,420,일반버스,공영차고지,삼계경로당,550.0,2140.0,128.1,114.6,118.0,14167.0,70.0,29.5,2.5,350.0,1300.0,950.0,124.72857142857144,7,339744.0,96776.0,4853.4857142857145
진주시,420,일반버스,삼계경로당,공영차고지,600.0,2150.0,128.1,114.6,118.0,14167.0,70.0,29.5,2.5,360.0,1310.0,950.0,124.72857142857144,7,339744.0,96776.0,4853.4857142857145
진주시,470,일반버스,공영차고지,원동삼거리,640.0,2210.0,128.1,114.6,118.0,18480.0,99.0,42.2,2.3,400.0,1330.0,930.0,124.72857142857144,7,339744.0,96776.0,3431.757575757576
진주시,470,일반버스,원동삼거리,공영차고지,610.0,2210.0,128.1,114.6,118.0,18480.0,99.0,42.2,2.3,370.0,1330.0,960.0,124.72857142857144,7,339744.0,96776.0,3431.757575757576
진주시,471,일반버스,공영차고지,원동삼거리,615.0,2145.0,128.1,114.6,118.0,17272.0,90.0,38.5,2.1,375.0,1305.0,930.0,124.72857142857144,7,339744.0,96776.0,3774.9333333333334
진주시,471,일반버스,원동삼거리,공영차고지,705.0,2145.0,128.1,114.6,118.0,17272.0,90.0,38.5,2.1,425.0,1305.0,880.0,124.72857142857144,7,339744.0,96776.0,3774.9333333333334
진주시,550,일반버스,농산물도매시장/산업인력공단,농산물도매시장/산업인력공단,600.0,2010.0,128.1,114.6,118.0,2276.0,71.0,25.3,3.1,360.0,1210.0,850.0,124.72857142857144,6,339744.0,96776.0,4785.12676056338
진주시,551,일반버스,농산물도매시장/산업인력공단,농산물도매시장/산업인력공단,630.0,2030.0,128.1,114.6,118.0,2611.0,70.0,25.3,2.8,390.0,1230.0,840.0,124.72857142857144,6,339744.0,96776.0,4853.4857142857145
진주시,730,일반버스,판문동차고지,원동삼거리,550.0,1730.0,128.1,114.6,118.0,850.0,69.0,33.6,2.1,350.0,1050.0,700.0,124.72857142857144,5,339744.0,96776.0,4923.826086956522
진주시,730,일반버스,원동삼거리,판문동차고지,630.0,1810.0,128.1,114.6,118.0,850.0,69.0,33.6,2.1,390.0,1090.0,700.0,124.72857142857144,5,339744.0,96776.0,4923.826086956522
진주시,731,일반버스,판문동차고지,상촌,730.0,1915.0,128.1,114.6,118.0,630.0,131.0,74.4,2.5,450.0,1155.0,705.0,124.72857142857144,5,339744.0,96776.0,2593.4656488549617
진주시,731,일반버스,상촌,판문동차고지,840.0,2025.0,128.1,114.6,118.0,630.0,131.0,74.4,2.5,520.0,1225.0,705.0,124.72857142857144,5,339744.0,96776.0,2593.4656488549617
진주시,901,일반버스,진주시외터미널(기점),삼천포시외버스터미널,530.0,2230.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,330.0,1350.0,1020.0,124.72857142857144,8,339744.0,96776.0,3145.777777777778
진주시,901,일반버스,삼천포터미널(기점),진주시외버스터미널,620.0,2200.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,380.0,1320.0,940.0,124.72857142857144,7,339744.0,96776.0,3145.777777777778
진주시,902,일반버스,진주시외터미널(기점),삼천포시외버스터미널,730.0,1850.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,450.0,1130.0,680.0,124.72857142857144,5,339744.0,96776.0,3145.777777777778
진주시,902,일반버스,삼천포터미널(기점),진주시외버스터미널,530.0,1750.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,330.0,1070.0,740.0,124.72857142857144,5,339744.0,96776.0,3145.777777777778
진주시,903,일반버스,진주시외터미널(기점),삼천포시외버스터미널,715.0,2115.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,435.0,1275.0,840.0,124.72857142857144,6,339744.0,96776.0,3145.777777777778
진주시,903,일반버스,삼천포터미널(기점),진주시외버스터미널,720.0,2100.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,440.0,1260.0,820.0,124.72857142857144,6,339744.0,96776.0,3145.777777777778
진주시,904,일반버스,진주시외터미널(기점),우주항공청,700.0,1730.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,420.0,1050.0,630.0,124.72857142857144,5,339744.0,96776.0,3145.777777777778
진주시,904,일반버스,우주항공청,진주시외버스터미널,810.0,1830.0,128.1,114.6,118.0,15384.0,108.0,49.23645833333333,2.0,490.0,1110.0,620.0,124.72857142857144,4,339744.0,96776.0,3145.777777777778
진주시,10,일반버스,공영차고지,석교,605.0,605.0,128.1,114.6,118.0,15474.0,120.0,50.2,2.5,365.0,365.0,0.0,124.72857142857144,0,339744.0,96776.0,2831.2
진주시,10,일반버스,석교,공영차고지,710.0,710.0,128.1,114.6,118.0,15474.0,120.0,50.2,2.5,430.0,430.0,0.0,124.72857142857144,0,339744.0,96776.0,2831.2
진주시,110,일반버스,공영차고지,대초,645.0,1725.0,128.1,114.6,118.0,13037.0,30.0,15.1,1.6,405.0,1045.0,640.0,124.72857142857144,5,339744.0,96776.0,11324.8
진주시,110,일반버스,대초,공영차고지,900.0,1940.0,128.1,114.6,118.0,13037.0,30.0,15.1,1.6,540.0,1180.0,640.0,124.72857142857144,5,339744.0,96776.0,11324.8
진주시,111,일반버스,공영차고지,예상,745.0,1315.0,128.1,114.6,118.0,21.0,108.0,49.23645833333333,2.0,465.0,795.0,330.0,124.72857142857144,2,339744.0,96776.0,3145.777777777778
진주시,111,일반버스,대초,공영차고지,940.0,1510.0,128.1,114.6,118.0,21.0,108.0,49.23645833333333,2.0,580.0,910.0,330.0,124.72857142857144,2,339744.0,96776.0,3145.777777777778
진주시,122,일반버스,진양호차고지/경해여자고등학교,소곡주차장,609.0,609.0,128.1,114.6,118.0,3642.0,103.0,40.4,2.2,369.0,369.0,0.0,124.72857142857144,0,339744.0,96776.0,3298.4854368932038
진주시,122,일반버스,소곡주차장,진양호차고지/경해여자고등학교,840.0,840.0,128.1,114.6,118.0,3642.0,103.0,40.4,2.2,520.0,520.0,0.0,124.72857142857144,0,339744.0,96776.0,3298.4854368932038
진주시,123,일반버스,진양호차고지/경해여자고등학교,죽봉,1045.0,2055.0,128.1,114.6,118.0,5041.0,97.0,38.5,2.2,645.0,1255.0,610.0,124.72857142857144,4,339744.0,96776.0,3502.5154639175257
진주시,123,일반버스,죽봉,진양호차고지/경해여자고등학교,1140.0,2150.0,128.1,114.6,118.0,5041.0,97.0,38.5,2.2,700.0,1310.0,610.0,124.72857142857144,4,339744.0,96776.0,3502.5154639175257
진주시,125,일반버스,진양호차고지/경해여자고등학교,진주역,2145.0,2145.0,128.1,114.6,118.0,2142.0,84.0,29.2,1.8,1305.0,1305.0,0.0,124.72857142857144,0,339744.0,96776.0,4044.5714285714284
진주시,125,일반버스,진주역,진양호차고지/경해여자고등학교,2235.0,2235.0,128.1,114.6,118.0,2142.0,84.0,29.2,1.8,1355.0,1355.0,0.0,124.72857142857144,0,339744.0,96776.0,4044.5714285714284
진주시,130,일반버스,공영차고지,덕산아파트/대아중고등학교,648.0,718.0,128.1,114.6,118.0,134559.0,63.0,23.7,2.1,408.0,438.0,30.0,124.72857142857144,0,339744.0,96776.0,5392.761904761905
진주시,130,일반버스,덕산아파트/대아중고등학교,공영차고지,727.0,757.0,128.1,114.6,118.0,134559.0,63.0,23.7,2.1,447.0,477.0,30.0,124.72857142857144,0,339744.0,96776.0,5392.761904761905
진주시,140,일반버스,공영차고지,외율종점,550.0,620.0,128.1,114.6,118.0,43067.0,130.0,59.3,1.4,350.0,380.0,30.0,124.72857142857144,0,339744.0,96776.0,2613.4153846153845
진주시,140,일반버스,외율종점,예상,640.0,710.0,128.1,114.6,118.0,43067.0,130.0,59.3,1.4,400.0,430.0,30.0,124.72857142857144,0,339744.0,96776.0,2613.4153846153845
진주시,142,일반버스,공영차고지,신기,555.0,555.0,128.1,114.6,118.0,12748.0,108.0,48.6,1.6,355.0,355.0,0.0,124.72857142857144,0,339744.0,96776.0,3145.777777777778
진주시,142,일반버스,신기,공영차고지,640.0,640.0,128.1,114.6,118.0,12748.0,108.0,48.6,1.6,400.0,400.0,0.0,124.72857142857144,0,339744.0,96776.0,3145.777777777778
진주시,151-1,일반버스,명신고등학교,공영차고지,2245.0,2245.0,128.1,114.6,118.0,14809.0,66.0,28.1,2.6,1365.0,1365.0,0.0,124.72857142857144,0,339744.0,96776.0,5147.636363636364
진주시,160,일반버스,대초,석교,800.0,800.0,128.1,114.6,118.0,53126.0,128.0,53.7,2.7,480.0,480.0,0.0,124.72857142857144,0,339744.0,96776.0,2654.25
진주시,160,일반버스,석교,예상,852.0,852.0,128.1,114.6,118.0,53126.0,128.0,53.7,2.7,532.0,532.0,0.0,124.72857142857144,0,339744.0,96776.0,2654.25
진주시,240,일반버스,진양호차고지/경해여자고등학교,대평면사무소,700.0,700.0,128.1,114.6,118.0,256.0,75.0,73.1,4.8,420.0,420.0,0.0,124.72857142857144,0,339744.0,96776.0,4529.92
진주시,240,일반버스,대평면사무소,진양호차고지/경해여자고등학교,730.0,730.0,128.1,114.6,118.0,256.0,75.0,73.1,4.8,450.0,450.0,0.0,124.72857142857144,0,339744.0,96776.0,4529.92
진주시,250,일반버스,진양호공원,로컬푸드직매장,543.0,633.0,128.1,114.6,118.0,94013.0,95.0,31.5,1.6,343.0,393.0,50.0,124.72857142857144,0,339744.0,96776.0,3576.2526315789473
진주시,250,일반버스,로컬푸드직매장,진양호공원,628.0,728.0,128.1,114.6,118.0,94013.0,95.0,31.5,1.6,388.0,448.0,60.0,124.72857142857144,0,339744.0,96776.0,3576.2526315789473
진주시,261,일반버스,진양호차고지/경해여자고등학교,속사종점,1430.0,2010.0,128.1,114.6,118.0,26376.0,97.0,40.9,1.5,870.0,1210.0,340.0,124.72857142857144,2,339744.0,96776.0,3502.5154639175257
진주시,261,일반버스,속사종점,진양호차고지/경해여자고등학교,1450.0,2030.0,128.1,114.6,118.0,26376.0,97.0,40.9,1.5,890.0,1230.0,340.0,124.72857142857144,2,339744.0,96776.0,3502.5154639175257
진주시,272,일반버스,진양호차고지/경해여자고등학교,냉정종점,530.0,2005.0,128.1,114.6,118.0,12790.0,131.0,60.2,1.9,330.0,1205.0,875.0,124.72857142857144,7,339744.0,96776.0,2593.4656488549617
진주시,272,일반버스,냉정종점,진양호차고지/경해여자고등학교,635.0,2120.0,128.1,114.6,118.0,12790.0,131.0,60.2,1.9,395.0,1280.0,885.0,124.72857142857144,7,339744.0,96776.0,2593.4656488549617
진주시,281,일반버스,진양호차고지/경해여자고등학교,반성터미널,520.0,600.0,128.1,114.6,118.0,40856.0,145.0,66.4,1.2,320.0,360.0,40.0,124.72857142857144,0,339744.0,96776.0,2343.062068965517
진주시,290,일반버스,진양호차고지/경해여자고등학교,진주노인요양병원,1520.0,2115.0,128.1,114.6,118.0,65172.0,108.0,40.9,1.5,920.0,1275.0,355.0,124.72857142857144,2,339744.0,96776.0,3145.777777777778
진주시,290,일반버스,진주노인요양병원,진양호차고지/경해여자고등학교,1625.0,2215.0,128.1,114.6,118.0,65172.0,108.0,40.9,1.5,985.0,1335.0,350.0,124.72857142857144,2,339744.0,96776.0,3145.777777777778
진주시,292,일반버스,진양호차고지/경해여자고등학교,금곡종점,830.0,1735.0,128.1,114.6,118.0,7728.0,139.0,63.0,1.4,510.0,1055.0,545.0,124.72857142857144,4,339744.0,96776.0,2444.201438848921
진주시,292,일반버스,금곡종점,진양호차고지/경해여자고등학교,955.0,1900.0,128.1,114.6,118.0,7728.0,139.0,63.0,1.4,595.0,1140.0,545.0,124.72857142857144,4,339744.0,96776.0,2444.201438848921
진주시,293,일반버스,진양호차고지/경해여자고등학교,금곡종점,640.0,640.0,128.1,114.6,118.0,4026.0,128.0,57.7,1.9,400.0,400.0,0.0,124.72857142857144,0,339744.0,96776.0,2654.25
진주시,293,일반버스,금곡종점,진양호차고지/경해여자고등학교,800.0,800.0,128.1,114.6,118.0,4026.0,128.0,57.7,1.9,480.0,480.0,0.0,124.72857142857144,0,339744.0,96776.0,2654.25
진주시,294,일반버스,진양호차고지/경해여자고등학교,덕계,515.0,1520.0,128.1,114.6,118.0,2473.0,133.0,63.2,1.8,315.0,920.0,605.0,124.72857142857144,4,339744.0,96776.0,2554.466165413534
진주시,294,일반버스,덕계,진양호차고지/경해여자고등학교,635.0,1645.0,128.1,114.6,118.0,2473.0,133.0,63.2,1.8,395.0,1005.0,610.0,124.72857142857144,4,339744.0,96776.0,2554.466165413534
진주시,295,일반버스,진양호차고지/경해여자고등학교,송정회관,535.0,535.0,128.1,114.6,118.0,5748.0,136.0,59.6,1.5,335.0,335.0,0.0,124.72857142857144,0,339744.0,96776.0,2498.1176470588234
진주시,295,일반버스,송정회관,진양호차고지/경해여자고등학교,640.0,640.0,128.1,114.6,118.0,5748.0,136.0,59.6,1.5,400.0,400.0,0.0,124.72857142857144,0,339744.0,96776.0,2498.1176470588234
진주시,301-1,일반버스,판문동차고지,덕산아파트/대아중고등학교,2135.0,2135.0,128.1,114.6,118.0,6882.0,89.0,37.5,1.6,1295.0,1295.0,0.0,124.72857142857144,0,339744.0,96776.0,3817.3483146067415
진주시,342,일반버스,수곡면사무소,판문동차고지,928.0,1614.0,128.1,114.6,118.0,4825.0,140.0,90.2,2.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,339744.0,96776.0,2426.7428571428572
진주시,343,일반버스,판문동차고지,대평면사무소,640.0,640.0,128.1,114.6,118.0,1393.0,130.0,87.6,4.1,400.0,400.0,0.0,124.72857142857144,0,339744.0,96776.0,2613.4153846153845
