city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end,total_operating_time,interval_avg,num_bus,총인구수,노인(수),citycode,routeid
김해시,70A,지선버스,소락마을,안막3구,928.0,1614.0,128.1,114.6,118.0,8.0,83,43.8,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB88
김해시,3-1A(막차),지선버스,외동차고지,율하시티프라디움,928.0,1614.0,128.1,114.6,118.0,2550.0,83,43.8,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB89
김해시,21A(막차),지선버스,외동차고지(종점),율하시티프라디움,928.0,1614.0,128.1,114.6,118.0,2550.0,83,43.8,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB90
김해시,도시형3,지선버스,진영시외주차장,어병마을,800.0,1620.0,128.1,114.6,118.0,574.0,28,43.8,1.4,480.0,980.0,500.0,124.72857142857144,4,532132,119824,38070,GHB91
김해시,82A,지선버스,외동차고지,상동매리농협,928.0,1614.0,128.1,114.6,118.0,88.0,83,43.8,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB92
김해시,58B,지선버스,삼계기점,남산버스정류소,928.0,1614.0,128.1,114.6,118.0,88.0,83,43.8,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB93
김해시,59B,지선버스,삼계기점,남산버스정류소,928.0,1614.0,128.1,114.6,118.0,88.0,28,43.8,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB94
김해시,100A,지선버스,풍유동차고지,김해대학교,928.0,1614.0,128.1,114.6,118.0,7144.0,74,43.8,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB95
김해시,911,지선버스,신어차고지,덕천교차로,500.0,2154.0,128.1,114.6,118.0,6265.0,83,43.8,2.0,300.0,1314.0,1014.0,124.72857142857144,8,532132,119824,38070,GHB96
김해시,912,지선버스,신어차고지,덕천교차로,450.0,2147.0,128.1,114.6,118.0,6286.0,83,43.8,2.0,290.0,1307.0,1017.0,124.72857142857144,8,532132,119824,38070,GHB97
김해시,913,지선버스,불암역,덕천교차로,600.0,2037.0,128.1,114.6,118.0,5145.0,83,43.8,2.0,360.0,1237.0,877.0,124.72857142857144,7,532132,119824,38070,GHB98
김해시,73A,지선버스,여차,구포시장종점,928.0,1614.0,128.1,114.6,118.0,2550.0,83,43.8,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,532132,119824,38070,GHB301
밀양시,1번,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,17999.0,48,13.2,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB1
밀양시,1-2번,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,5732.0,50,13.9,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB2
밀양시,2번,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,25705.0,47,13.3,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB3
밀양시,7번,일반버스,밀양역(종점),화산마을입구,928.0,1614.0,128.1,114.6,118.0,5920.0,48,18.3,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB8
밀양시,7-1번,일반버스,밀양역(종점),화산마을입구,928.0,1614.0,128.1,114.6,118.0,5390.0,59,21.0,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB9
밀양시,삼랑진,일반버스,밀양역(종점),삼랑진종점,928.0,1614.0,128.1,114.6,118.0,324.0,43,31.2,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB11
밀양시,1용성,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,685.0,52,19.7,4.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB13
밀양시,1칠성,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,943.0,53,20.7,4.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB14
밀양시,용성,일반버스,밀양역,부산대학교밀양캠퍼스,928.0,1614.0,128.1,114.6,118.0,262.0,7,6.6,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB15
밀양시,수산1,일반버스,시외버스터미널(기점),수산터미널,928.0,1614.0,128.1,114.6,118.0,1112.0,75,55.3,2.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB16
밀양시,수산2,일반버스,시외버스터미널,수산터미널,928.0,1614.0,128.1,114.6,118.0,1396.0,88,57.4,2.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB17
밀양시,해동1,일반버스,밀양역(종점),해동,928.0,1614.0,128.1,114.6,118.0,363.0,47,32.4,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB18
밀양시,청운,일반버스,시외버스터미널(기점),청운,928.0,1614.0,128.1,114.6,118.0,63.0,18,14.1,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB21
밀양시,4대항1,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,178.0,53,26.8,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB22
밀양시,4퇴로1,일반버스,밀양역(종점),퇴로마을,928.0,1614.0,128.1,114.6,118.0,387.0,50,26.4,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB23
밀양시,4대항2,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,505.0,56,31.9,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB24
밀양시,4퇴로3,일반버스,밀양역(종점),퇴로마을,928.0,1614.0,128.1,114.6,118.0,336.0,54,28.0,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB26
밀양시,4대항3,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,524.0,53,32.8,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB27
밀양시,4대항5,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,447.0,57,35.3,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB28
밀양시,4대항6,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,648.0,58,31.3,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB29
밀양시,4대항7,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,483.0,54,30.2,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB30
밀양시,신곡1,일반버스,시외버스터미널,음지종점,928.0,1614.0,128.1,114.6,118.0,204.0,49,46.5,2.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB31
밀양시,도곡1,일반버스,시외버스터미널,도곡종점,928.0,1614.0,128.1,114.6,118.0,142.0,39,38.1,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB32
밀양시,6상동,일반버스,밀양역(종점),상동역,928.0,1614.0,128.1,114.6,118.0,701.0,64,28.8,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB33
밀양시,엄광1,일반버스,시외버스터미널,엄광종점,928.0,1614.0,128.1,114.6,118.0,37.0,25,21.7,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB34
밀양시,6활성,일반버스,밀양역(종점),활성2통회관,928.0,1614.0,128.1,114.6,118.0,390.0,58,33.0,3.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB35
밀양시,3금곡,일반버스,밀양역(종점),금곡,928.0,1614.0,128.1,114.6,118.0,506.0,59,31.2,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB36
밀양시,얼음골1,일반버스,시외버스터미널,신명,928.0,1614.0,128.1,114.6,118.0,304.0,88,72.7,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB37
밀양시,표충사1,일반버스,시외버스터미널,표충사종점,928.0,1614.0,128.1,114.6,118.0,296.0,69,57.6,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB39
밀양시,고례1,일반버스,시외버스터미널,고례종점,928.0,1614.0,128.1,114.6,118.0,212.0,53,52.1,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB40
밀양시,국전1,일반버스,시외버스터미널,국전저수지,928.0,1614.0,128.1,114.6,118.0,356.0,68,50.9,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB41
밀양시,감물리1,일반버스,시외버스터미널,당고개,928.0,1614.0,128.1,114.6,118.0,301.0,67,54.2,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB42
밀양시,남산1,일반버스,밀양역(종점),남산종점,928.0,1614.0,128.1,114.6,118.0,267.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB43
밀양시,남산2,일반버스,시외버스터미널(기점),남산종점,928.0,1614.0,128.1,114.6,118.0,190.0,52,36.4,2.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB44
밀양시,대흥동1,일반버스,시외버스터미널(기점),대흥동,928.0,1614.0,128.1,114.6,118.0,12.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB45
밀양시,2초동,일반버스,밀양역(종점),시외버스터미널,928.0,1614.0,128.1,114.6,118.0,396.0,93,64.1,2.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB46
밀양시,초동면소,일반버스,시외버스터미널,초동행정복지센터,928.0,1614.0,128.1,114.6,118.0,320.0,72,51.9,2.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB47
밀양시,서가정1,일반버스,시외버스터미널(기점),서가정종점,928.0,1614.0,128.1,114.6,118.0,176.0,46,48.6,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB48
밀양시,서가정2,일반버스,시외버스터미널(기점),서가정종점,928.0,1614.0,128.1,114.6,118.0,190.0,46,46.0,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB49
밀양시,서가정3,일반버스,시외버스터미널(기점),서가정종점,928.0,1614.0,128.1,114.6,118.0,197.0,47,49.2,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB50
밀양시,1서가정,일반버스,밀양역(종점),서가정종점,928.0,1614.0,128.1,114.6,118.0,238.0,91,60.8,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB51
밀양시,화봉1,일반버스,밀양역(종점),모곡,928.0,1614.0,128.1,114.6,118.0,304.0,77,49.3,1.8,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB53
밀양시,구기1,일반버스,시외버스터미널,구기,928.0,1614.0,128.1,114.6,118.0,213.0,30,33.3,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB54
밀양시,조천,일반버스,시외버스터미널(기점),조천종점,928.0,1614.0,128.1,114.6,118.0,797.0,52,54.7,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB55
밀양시,소태,일반버스,시외버스터미널(기점),소태종점,928.0,1614.0,128.1,114.6,118.0,1438.0,49,52.3,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB56
밀양시,두곡,일반버스,시외버스터미널(기점),가곡종점,928.0,1614.0,128.1,114.6,118.0,330.0,52,53.8,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB57
밀양시,구기3,일반버스,시외버스터미널(기점),구기,928.0,1614.0,128.1,114.6,118.0,352.0,48,47.7,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB58
밀양시,대촌1,일반버스,시외버스터미널(기점),대촌,928.0,1614.0,128.1,114.6,118.0,303.0,68,62.5,2.8,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB59
밀양시,초동공단.,일반버스,시외버스터미널,초동농공공단,928.0,1614.0,128.1,114.6,118.0,272.0,69,53.8,2.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB61
밀양시,초동3,일반버스,시외버스터미널(기점),초동농공공단,928.0,1614.0,128.1,114.6,118.0,45.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB64
밀양시,엄광2,일반버스,시외버스터미널,엄광종점,928.0,1614.0,128.1,114.6,118.0,131.0,29,22.6,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB67
밀양시,6엄광,일반버스,밀양역(종점),엄광종점,928.0,1614.0,128.1,114.6,118.0,232.0,57,29.5,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB68
밀양시,얼음골2,일반버스,시외버스터미널,신명,928.0,1614.0,128.1,114.6,118.0,290.0,75,66.7,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB69
밀양시,얼음골3,일반버스,시외버스터미널,얼음골종점,928.0,1614.0,128.1,114.6,118.0,365.0,74,66.6,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB70
밀양시,표충사2,일반버스,시외버스터미널,표충사종점,928.0,1614.0,128.1,114.6,118.0,248.0,56,51.5,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB71
밀양시,표충사3,일반버스,시외버스터미널,표충사종점,928.0,1614.0,128.1,114.6,118.0,493.0,55,51.5,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB72
밀양시,고례2,일반버스,시외버스터미널,고례종점,928.0,1614.0,128.1,114.6,118.0,202.0,56,53.1,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB73
밀양시,고례3,일반버스,시외버스터미널,고례종점,928.0,1614.0,128.1,114.6,118.0,196.0,56,53.0,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB74
밀양시,국전2,일반버스,시외버스터미널,국전저수지,928.0,1614.0,128.1,114.6,118.0,564.0,55,44.8,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB75
밀양시,감물리2,일반버스,시외버스터미널,당고개,928.0,1614.0,128.1,114.6,118.0,295.0,54,48.2,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB76
밀양시,감물리3,일반버스,시외버스터미널,당고개,928.0,1614.0,128.1,114.6,118.0,256.0,50,47.0,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB77
밀양시,감물리4,일반버스,시외버스터미널,당고개,928.0,1614.0,128.1,114.6,118.0,341.0,58,50.4,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB78
밀양시,옥산1,일반버스,시외버스터미널,감마종점,928.0,1614.0,128.1,114.6,118.0,311.0,33,23.8,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB79
밀양시,신곡3,일반버스,시외버스터미널,음지종점,928.0,1614.0,128.1,114.6,118.0,292.0,47,42.6,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB80
밀양시,신곡4,일반버스,시외버스터미널,음지종점,928.0,1614.0,128.1,114.6,118.0,191.0,46,42.6,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB81
밀양시,신곡5,일반버스,시외버스터미널,음지종점,928.0,1614.0,128.1,114.6,118.0,311.0,47,41.8,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB82
밀양시,신곡6,일반버스,시외버스터미널,음지종점,928.0,1614.0,128.1,114.6,118.0,194.0,49,42.7,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB83
밀양시,신곡7,일반버스,시외버스터미널,음지종점,928.0,1614.0,128.1,114.6,118.0,80.0,40,40.2,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB84
밀양시,옥산,일반버스,시외버스터미널,감마종점,928.0,1614.0,128.1,114.6,118.0,285.0,30,23.6,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB86
밀양시,도곡2,일반버스,시외버스터미널,도곡종점,928.0,1614.0,128.1,114.6,118.0,229.0,40,37.3,1.8,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB87
밀양시,3상동,일반버스,밀양역(종점),상동역,928.0,1614.0,128.1,114.6,118.0,916.0,60,27.2,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB88
밀양시,영신2,일반버스,시외버스터미널,영안종점,928.0,1614.0,128.1,114.6,118.0,94.0,37,39.3,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB89
밀양시,대흥동2,일반버스,밀양역(종점),대흥동,928.0,1614.0,128.1,114.6,118.0,50.0,15,13.1,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB90
밀양시,서가정5,일반버스,시외버스터미널,서가정종점,928.0,1614.0,128.1,114.6,118.0,279.0,61,49.5,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB91
밀양시,서가정6,일반버스,시외버스터미널(기점),서가정종점,928.0,1614.0,128.1,114.6,118.0,120.0,43,42.0,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB92
밀양시,4초동,일반버스,밀양역(종점),시외터미널삼거리,928.0,1614.0,128.1,114.6,118.0,316.0,11,5.3,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB93
밀양시,4구기,일반버스,밀양역(종점),구기,928.0,1614.0,128.1,114.6,118.0,319.0,63,49.2,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB94
밀양시,대촌2,일반버스,시외버스터미널(기점),대촌,928.0,1614.0,128.1,114.6,118.0,435.0,63,64.9,3.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB95
밀양시,1부산대,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,1779.0,51,18.4,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB96
밀양시,4-1번,일반버스,밀양역(종점),시청,928.0,1614.0,128.1,114.6,118.0,7642.0,45,15.2,1.8,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB98
밀양시,2부산대,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,2917.0,50,18.5,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB99
밀양시,4-1청운,일반버스,밀양역(종점),덕곡회관,928.0,1614.0,128.1,114.6,118.0,381.0,62,28.8,2.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB101
밀양시,2청운,일반버스,밀양역(종점),덕곡회관,928.0,1614.0,128.1,114.6,118.0,229.0,51,24.7,2.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB102
밀양시,4퇴로4,일반버스,밀양역(종점),퇴로마을,928.0,1614.0,128.1,114.6,118.0,388.0,50,26.6,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB103
밀양시,4대항4,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,412.0,57,36.3,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB104
밀양시,삼랑2,일반버스,삼랑진종점,멍에실입구,928.0,1614.0,128.1,114.6,118.0,191.0,9,16.4,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB109
밀양시,칠성1-2,일반버스,칠성,멍에실입구,928.0,1614.0,128.1,114.6,118.0,323.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB112
밀양시,2칠성,일반버스,밀양역(종점),용성,928.0,1614.0,128.1,114.6,118.0,848.0,52,20.8,4.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB113
밀양시,1칠성.,일반버스,시외버스터미널,칠성,928.0,1614.0,128.1,114.6,118.0,323.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB114
밀양시,7삼랑,일반버스,밀양역(종점),화산마을입구,928.0,1614.0,128.1,114.6,118.0,2127.0,56,35.5,3.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB115
밀양시,9롯데,일반버스,밀양역(종점),밀양역,928.0,1614.0,128.1,114.6,118.0,254.0,50,21.7,2.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB117
밀양시,4-2번,일반버스,밀양역(종점),교동행정복지센터,928.0,1614.0,128.1,114.6,118.0,6040.0,61,17.9,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB119
밀양시,감물리5,일반버스,시외버스터미널,당고개,928.0,1614.0,128.1,114.6,118.0,310.0,58,49.1,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB120
밀양시,국전3,일반버스,시외버스터미널,국전저수지,928.0,1614.0,128.1,114.6,118.0,334.0,55,44.8,1.4,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB121
밀양시,발례1,일반버스,시외버스터미널,발례종점,928.0,1614.0,128.1,114.6,118.0,190.0,66,52.8,1.8,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB124
밀양시,발례2,일반버스,시외버스터미널,발례종점,928.0,1614.0,128.1,114.6,118.0,219.0,65,52.2,1.9,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB125
밀양시,4퇴로5,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,418.0,62,32.0,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB130
밀양시,4퇴로6,일반버스,밀양역(종점),중항,928.0,1614.0,128.1,114.6,118.0,438.0,56,34.6,1.5,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB131
밀양시,4퇴로7,일반버스,밀양역(종점),중항,928.0,1614.0,128.1,114.6,118.0,83.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB132
밀양시,4퇴로8,일반버스,밀양역(종점),중항,928.0,1614.0,128.1,114.6,118.0,40.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB133
밀양시,4대항8,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,242.0,56,28.5,1.2,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB134
밀양시,4대항9,일반버스,밀양역(종점),대항종점,928.0,1614.0,128.1,114.6,118.0,103.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB135
밀양시,7지동,일반버스,밀양역(종점),화산마을입구,928.0,1614.0,128.1,114.6,118.0,486.0,53,21.1,1.7,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB136
밀양시,삼랑1,일반버스,삼랑진종점,멍에실입구,928.0,1614.0,128.1,114.6,118.0,291.0,9,16.4,1.6,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB137
밀양시,부산대1,일반버스,부산대학교밀양캠퍼스,멍에실입구,928.0,1614.0,128.1,114.6,118.0,323.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB140
밀양시,부산대1-2,일반버스,부산대학교밀양캠퍼스,멍에실입구,928.0,1614.0,128.1,114.6,118.0,265.0,5,5.4,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB141
밀양시,부산대2,일반버스,부산대학교밀양캠퍼스,멍에실입구,928.0,1614.0,128.1,114.6,118.0,323.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB142
밀양시,부산대4-1,일반버스,부산대학교밀양캠퍼스,멍에실입구,928.0,1614.0,128.1,114.6,118.0,323.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB145
밀양시,부산대7,일반버스,부산대학교밀양캠퍼스,밀양역,928.0,1614.0,128.1,114.6,118.0,265.0,5,5.4,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB147
밀양시,부산대7-1,일반버스,부산대학교밀양캠퍼스,밀양역,928.0,1614.0,128.1,114.6,118.0,265.0,5,5.4,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB148
밀양시,용성1,일반버스,시외버스터미널,용성,928.0,1614.0,128.1,114.6,118.0,342.0,23,10.8,1.3,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB150
밀양시,용성2,일반버스,용성,멍에실입구,928.0,1614.0,128.1,114.6,118.0,272.0,47,33.08125,2.0,568.6765746638358,974.5322338830584,405.8556592192226,124.72857142857144,3,101253,45759,38080,MYB151
