시설명,total_idx,경도,위도,geometry,ADM_NM,ADM_CD,시군구명
내인경로당,0.000540919204442,128.090553329,35.317020643,POINT (1053680.6193142785 1702545.28196326),미천면,38030420,진주시
내리실경로당,0.0018383763037593,128.07822126,35.306431449,POINT (1052566.4863498572 1701364.2901352476),미천면,38030420,진주시
임곡경로당,0.0002691096921374,128.436010145,35.111613566,POINT (1085297.6270638027 1680006.4391144637),진전면,38113340,창원시 마산합포구
임곡경로당,0.0002691096921374,128.083351927,35.316962437,POINT (1053026.050525773 1702534.9498365014),미천면,38030420,진주시
정촌경로당,0.0015480476666735,128.081258214,35.33230737,POINT (1052825.7491828115 1704235.6469992169),미천면,38030420,진주시
정촌경로당,0.0015480476666735,128.371447838,34.974683105,POINT (1079546.6026246387 1664767.2776756966),거류면,38540430,고성군
효자경로당,0.0,128.068544734,35.330663579,POINT (1051671.3595633635 1704046.6388479923),미천면,38030420,진주시
신촌경로당,0.0001465652373697,128.626898423,35.205391893,POINT (1102575.9678974194 1690587.201206989),웅남동,38112570,창원시 성산구
신촌경로당,0.0001465652373697,128.58517819,35.095044509,POINT (1098911.6883365698 1678306.7755959781),구산면,38113310,창원시 마산합포구
신촌경로당,0.0001465652373697,128.476673075,35.134526761,POINT (1088978.3931101805 1682583.1821517553),진북면,38113330,창원시 마산합포구
신촌경로당,0.0001465652373697,128.153301969,35.158671496,POINT (1059500.0150881065 1685019.6818451178),문산읍,38030110,진주시
신촌경로당,0.0001465652373697,128.278110505,35.171632598,POINT (1070856.0301993813 1686538.8731734618),일반성면,38030350,진주시
신촌경로당,0.0001465652373697,128.124479566,35.324309614,POINT (1056759.4209126653 1703372.5641005111),미천면,38030420,진주시
신촌경로당,0.0001465652373697,128.044838398,35.239456779,POINT (1049572.3851524917 1693919.4149835655),명석면,38030430,진주시
신촌경로당,0.0001465652373697,127.944731312,35.164558463,POINT (1040501.1922362635 1685567.7290259078),수곡면,38030450,진주시
신촌경로당,0.0001465652373697,128.06139534,34.982774597,POINT (1051239.270102799 1665461.739229218),남양동,38060590,사천시
신촌경로당,0.0001465652373697,128.944521459,35.29773987,POINT (1131340.3846494455 1701203.8749963823),상동면,38070360,김해시
신촌경로당,0.0001465652373697,128.978872288,35.295204663,POINT (1134468.093185192 1700968.7392716256),대동면,38070370,김해시
신촌경로당,0.0001465652373697,128.747567601,35.356005316,POINT (1113350.3263494745 1707423.0004830887),하남읍,38080120,밀양시
신촌경로당,0.0001465652373697,128.735899863,35.504108799,POINT (1112084.7351161307 1723836.2494828806),내이동,38080520,밀양시
신촌경로당,0.0001465652373697,128.478334254,34.882180993,POINT (1089403.909819825 1654599.0368069496),사등면,38090360,거제시
신촌경로당,0.0001465652373697,128.69374467,34.998897231,POINT (1108935.3568642265 1667756.6965290974),장목면,38090390,거제시
신촌경로당,0.0001465652373697,128.919607177,35.372113594,POINT (1128956.7120800035 1709420.2154728866),원동면,38100320,양산시
신촌경로당,0.0001465652373697,128.360690319,35.229188382,POINT (1078320.7901910727 1692983.9995726016),군북면,38520320,함안군
신촌경로당,0.0001465652373697,128.46808129,35.360138482,POINT (1087951.6174461187 1707597.2445069074),대산면,38520340,함안군
신촌경로당,0.0001465652373697,128.542330219,35.390050888,POINT (1094662.5374735575 1710983.3032252924),길곡면,38530410,창녕군
신촌경로당,0.0001465652373697,128.542330219,35.390050888,POINT (1094662.5374735575 1710983.3032252924),길곡면,38530410,창녕군
신촌경로당,0.0001465652373697,128.123333718,34.938228988,POINT (1056923.3351174123 1660555.2424162598),하이면,38540330,고성군
신촌경로당,0.0001465652373697,128.165717674,35.027547801,POINT (1060727.9430065327 1670485.4988278379),상리면,38540340,고성군
신촌경로당,0.0001465652373697,128.213253283,35.072231906,POINT (1065028.8707513427 1675470.921704135),영현면,38540360,고성군
신촌경로당,0.0001465652373697,127.885437416,34.827630294,POINT (1035245.491974629 1648180.8773533918),남해읍,38550110,남해군
신촌경로당,0.0001465652373697,127.909185391,34.895967999,POINT (1037386.1505995895 1655767.7641912503),설천면,38550380,남해군
신촌경로당,0.0001465652373697,128.009856584,34.878543823,POINT (1046594.1135016073 1653877.7026671486),창선면,38550390,남해군
신촌경로당,0.0001465652373697,127.764020241,35.060368077,POINT (1024074.6054544457 1673954.5314092066),하동읍,38560110,하동군
신촌경로당,0.0001465652373697,127.642625902,35.219227781,POINT (1012980.0466818472 1691549.329350403),화개면,38560310,하동군
신촌경로당,0.0001465652373697,127.741552045,35.113451248,POINT (1022011.5794675279 1679836.1632531055),적량면,38560330,하동군
신촌경로당,0.0001465652373697,127.913257555,35.052212179,POINT (1037686.5780831412 1673096.259318378),진교면,38560380,하동군
신촌경로당,0.0001465652373697,127.895060831,35.116198187,POINT (1035999.0152269254 1680185.4978900258),북천면,38560400,하동군
신촌경로당,0.0001465652373697,127.927217407,35.165986751,POINT (1038905.5296620069 1685719.1366728288),옥종면,38560420,하동군
신촌경로당,0.0001465652373697,127.647040114,35.591986574,POINT (1013320.3077267953 1732890.2682488519),백전면,38580390,함양군
신촌경로당,0.0001465652373697,127.884134917,35.535103172,POINT (1034823.3081263391 1726639.4257253357),신원면,38590390,거창군
왕지경로당,0.0002521270135951,128.052587632,35.243192418,POINT (1050275.1546431484 1694337.602387256),명석면,38030430,진주시
왕지경로당,0.0002521270135951,127.904545126,34.939521243,POINT (1036942.6595169529 1660595.907301936),설천면,38550380,남해군
왕지동성경로당,0.0009874516198844,128.054310867,35.239180099,POINT (1050434.4226041455 1693893.5006453628),명석면,38030430,진주시
추동경로당,0.0002342770116548,128.054428541,35.251753397,POINT (1050437.3425019793 1695287.9699451649),명석면,38030430,진주시
추동경로당,0.0002342770116548,127.917327713,35.174092531,POINT (1038001.1250829686 1686614.2471702304),옥종면,38560420,하동군
추동경로당,0.0002342770116548,127.980324457,35.776408796,POINT (1043412.5337418861 1753440.7481982224),가북면,38590410,거창군
남성경로당,0.0002286524919262,128.161623065,35.235794027,POINT (1060200.9462524846 1693577.757124532),금산면,38030400,진주시
남성경로당,0.0002286524919262,128.049955024,35.268136377,POINT (1050020.306508665 1697102.6225481692),명석면,38030430,진주시
남성경로당,0.0002286524919262,128.073647976,35.189269994,POINT (1052225.801628127 1688368.36296308),성북동,38030730,진주시
남성경로당,0.0002286524919262,128.073647976,35.189269994,POINT (1052225.801628127 1688368.36296308),성북동,38030730,진주시
남성경로당,0.0002286524919262,127.82038122,35.055780653,POINT (1029215.5149898119 1673460.8518813252),고전면,38560350,하동군
덕곡경로당,0.0,128.473470942,35.126952177,POINT (1088694.871768188 1681740.2726134725),진북면,38113330,창원시 마산합포구
덕곡경로당,0.0,128.184529613,35.225161762,POINT (1062293.368314795 1692412.733164117),대곡면,38030390,진주시
덕곡경로당,0.0,128.031535365,35.255499194,POINT (1048352.4648461889 1695691.996113098),명석면,38030430,진주시
덕곡경로당,0.0,127.926280432,35.212721408,POINT (1038797.9791019023 1690901.6771922554),수곡면,38030450,진주시
덕곡경로당,0.0,128.065738127,35.182691053,POINT (1051509.8201519516 1687634.6224741917),평거동,38030670,진주시
덕곡경로당,0.0,128.709786434,35.511454681,POINT (1109706.3773321817 1724621.6476454393),부북면,38080310,밀양시
덕곡경로당,0.0,128.616279363,34.96040577,POINT (1101913.6141651382 1663406.1242833515),하청면,38090380,거제시
덕곡경로당,0.0,128.556013646,35.594176662,POINT (1095662.99501304 1733636.3648672993),성산면,38530320,창녕군
덕곡경로당,0.0,128.459614416,35.044177345,POINT (1087520.7195178384 1672548.0322223152),동해면,38540420,고성군
토담경로당,0.0,128.031608882,35.26210368,POINT (1048355.2293557439 1696424.4862644866),명석면,38030430,진주시
신기경로당,0.0009291828323971,128.623275221,35.363971466,POINT (1102046.9517763397 1708171.3008832792),북면,38111310,창원시 의창구
신기경로당,0.0009291828323971,128.623275221,35.363971466,POINT (1102046.9517763397 1708171.3008832792),북면,38111310,창원시 의창구
신기경로당,0.0009291828323971,128.47550654,35.111916607,POINT (1088896.6794464327 1680074.585005219),진동면,38113320,창원시 마산합포구
신기경로당,0.0009291828323971,128.448396794,35.108045968,POINT (1086430.211500405 1679621.458190818),진전면,38113340,창원시 마산합포구
신기경로당,0.0009291828323971,128.280309143,35.17290713,POINT (1071055.1370514615 1686681.7909560779),일반성면,38030350,진주시
신기경로당,0.0009291828323971,128.030638442,35.290920925,POINT (1048249.8627567075 1699619.9289139884),명석면,38030430,진주시
신기경로당,0.0009291828323971,128.070087254,34.962933901,POINT (1052045.150191273 1663265.9449168595),남양동,38060590,사천시
신기경로당,0.0009291828323971,128.736177903,35.257615532,POINT (1112451.5332377448 1696497.5615837588),진례면,38070330,김해시
신기경로당,0.0009291828323971,128.803866781,35.501619766,POINT (1118252.6979782647 1723639.537595088),산외면,38080330,밀양시
신기경로당,0.0009291828323971,128.992905609,35.317681407,POINT (1135706.6338211207 1703480.8599100858),물금읍,38100120,양산시
신기경로당,0.0009291828323971,128.54471096,35.572248975,POINT (1094664.868074374 1731193.3743796614),고암면,38530310,창녕군
신기경로당,0.0009291828323971,128.417382166,35.577183498,POINT (1083121.7241135996 1731625.731338282),이방면,38530340,창녕군
신기경로당,0.0009291828323971,127.88728801,34.837094451,POINT (1035410.6643574032 1649231.0475029082),남해읍,38550110,남해군
신기경로당,0.0009291828323971,127.770244987,35.059738401,POINT (1024642.3976533927 1673886.2219599395),하동읍,38560110,하동군
신기경로당,0.0009291828323971,127.646247094,35.168548824,POINT (1013317.8711796757 1685929.5185218365),화개면,38560310,하동군
신기경로당,0.0009291828323971,127.854802654,34.967987291,POINT (1032389.0051408475 1663735.4413375782),금남면,38560360,하동군
신기경로당,0.0009291828323971,127.882296087,35.027299864,POINT (1034873.6491627407 1670322.2808057952),진교면,38560380,하동군
신기경로당,0.0009291828323971,127.665177667,35.534374099,POINT (1014974.0965581022 1726503.264624659),병곡면,38580400,함양군
신기경로당,0.0009291828323971,127.682812439,35.729492684,POINT (1016532.5442179936 1748146.2972383273),서상면,38580380,함양군
신기경로당,0.0009291828323971,127.694990331,35.644720844,POINT (1017652.5124075374 1738746.454441375),서하면,38580370,함양군
신기경로당,0.0009291828323971,127.719297491,35.498988365,POINT (1019889.0345262116 1722588.3432220926),함양읍,38580110,함양군
신기경로당,0.0009291828323971,127.719297491,35.498988365,POINT (1019889.0345262116 1722588.3432220926),함양읍,38580110,함양군
신기경로당,0.0009291828323971,127.75019367,35.475812859,POINT (1022697.6633048202 1720024.7188821463),휴천면,38580320,함양군
가화경로당,0.0007285729389362,127.999665195,35.215624275,POINT (1045475.5386803027 1691254.7304219496),명석면,38030430,진주시
서현경로당,7.939690553766254e-05,127.994327943,35.232476578,POINT (1044980.4799745778 1693121.2496115307),명석면,38030430,진주시
용산경로당,0.0016244951682385,128.0186902,35.227607085,POINT (1047200.1198532579 1692592.5192049337),명석면,38030430,진주시
용산경로당,0.0016244951682385,128.902638277,35.362821483,POINT (1127429.7657281293 1708367.6075622053),상동면,38070360,김해시
용산경로당,0.0016244951682385,128.635682116,34.866360359,POINT (1103803.4556063856 1652996.2332994123),상문동,38090590,거제시
용산경로당,0.0016244951682385,128.516904435,35.307275535,POINT (1092447.6104225216 1701778.7845173795),칠원읍,38520120,함안군
용산경로당,0.0016244951682385,128.445336672,35.392243531,POINT (1085851.1566320898 1711137.9848137882),남지읍,38530120,창녕군
용산경로당,0.0016244951682385,128.436098932,35.607513422,POINT (1084785.6620561667 1735005.6415762138),대합면,38530330,창녕군
용산경로당,0.0016244951682385,128.356947207,34.970521127,POINT (1078226.8937781358 1664294.2692781067),거류면,38540430,고성군
용산경로당,0.0016244951682385,127.991617179,35.739591499,POINT (1044453.6719948744 1749362.349811314),가북면,38590410,거창군
용산경로당,0.0016244951682385,127.991617179,35.739591499,POINT (1044453.6719948744 1749362.349811314),가북면,38590410,거창군
비실경로당,0.0007325873143631,128.030057684,35.23079497,POINT (1048232.668904241 1692951.5231179334),명석면,38030430,진주시
하촌경로당,0.0012443415965832,128.312995116,35.159076328,POINT (1074044.1322471711 1685171.754473219),이반성면,38030360,진주시
하촌경로당,0.0012443415965832,127.963782771,35.197790781,POINT (1042219.0116081204 1689261.1404272118),대평면,38030440,진주시
하촌경로당,0.0012443415965832,128.090069409,35.216511049,POINT (1053702.915497163 1691398.1977152973),초장동,38030660,진주시
하촌경로당,0.0012443415965832,128.741254937,35.255827038,POINT (1112915.881583435 1696304.965347731),진례면,38070330,김해시
하촌경로당,0.0012443415965832,128.665691129,35.53211524,POINT (1105680.431901326 1726865.020060577),무안면,38080380,밀양시
